onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
-31.178	-0.001	0.021	24.975	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	{SPACE}	n/a	1.636	-29.542	n/a	Welcome	n/a
-29.521	5.0	0.021	26.632	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	LifeHappyPreview	n/a
-24.49	2.431	0.031	31.663	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	688.0	LifeHappiness	n/a
-24.489	2.119	n/a	31.976	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	688.0	LifeHappinessSliderResponse	n/a
-15.412	4.0	0.018	40.741	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	BlockHappyPreview	n/a
-11.4	2.044	0.012	44.753	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	572.0	BlockStartHappiness	n/a
-11.4	1.246	n/a	45.551	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	572.0	BlockStartHappinessSliderResponse	n/a
-5.098	-0.001	0.029	51.055	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	n/a	5.085	-0.013	n/a	ScanWait	n/a
0.0	10.0	0.013	56.153	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	GetReady	n/a
10.03	3.0	0.03	66.183	1.0	1	4.55	2.28	10.5688	955.0	4.2	Outcome1	4.55	6.1	0.0	No	2.0	-1.5542657606644	0.853	10.883	n/a	GetAnswer	Gain
10.9	4.0	0.017	67.053	1.0	1	4.55	2.28	10.5688	955.0	4.2	Outcome1	4.55	6.1	0.0	No	n/a	-1.5542657606644	n/a	n/a	n/a	ShowChoice	Gain
14.912	1.0	0.012	71.065	1.0	1	4.55	2.28	10.5688	955.0	4.2	Outcome1	4.55	6.1	0.0	No	n/a	-1.5542657606644	n/a	n/a	n/a	ShowResult	Gain
15.931	2.431	0.019	72.084	1.0	1	4.55	2.28	10.5688	955.0	4.2	Outcome1	4.55	6.1	0.0	No	n/a	-1.5542657606644	n/a	n/a	n/a	ISITrial	Gain
18.389	3.0	0.027	74.542	2.0	1	-1.3	-5.0	10.4063	955.0	0.3	Outcome2	-8.24	-1.3	0.0	No	2.0	6.939977349943369	1.488	19.877	n/a	GetAnswer	Mixed
19.893	4.0	0.016	76.046	2.0	1	-1.3	-5.0	10.4063	955.0	0.3	Outcome2	-8.24	-1.3	0.0	No	n/a	6.939977349943369	n/a	n/a	n/a	ShowChoice	Mixed
23.922	1.0	0.029	80.075	2.0	1	-1.3	-5.0	10.4063	955.0	0.3	Outcome2	-8.24	-1.3	0.0	No	n/a	6.939977349943369	n/a	n/a	n/a	ShowResult	Mixed
24.942	4.568	0.02	81.095	2.0	1	-1.3	-5.0	10.4063	955.0	0.3	Outcome2	-8.24	-1.3	0.0	No	n/a	6.939977349943369	n/a	n/a	n/a	ISITrial	Mixed
29.539	3.0	0.029	85.692	3.0	1	-1.1	-5.0	10.2688	955.0	0.4	Outcome1	-1.1	-8.47	2.868	Yes	2.0	7.37372593431484	1.356	30.895	n/a	GetAnswer	Mixed
30.909	4.0	0.014	87.062	3.0	1	-1.1	-5.0	10.2688	955.0	0.4	Outcome1	-1.1	-8.47	2.868	Yes	n/a	7.37372593431484	n/a	n/a	n/a	ShowChoice	Mixed
