onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
34.67	1.0	0.012	92.037	3.0	1	13.01	6.5	11.9887	955.0	2.8	Outcome1	13.01	13.5	2.868	Yes	n/a	-0.488391845979615	n/a	n/a	n/a	ShowResult	Loss
35.69	3.243	0.02	93.057	3.0	1	13.01	6.5	11.9887	955.0	2.8	Outcome1	13.01	13.5	2.868	Yes	n/a	-0.488391845979615	n/a	n/a	n/a	ISITrial	Loss
38.949	2.868	0.016	96.316	3.0	1	13.01	6.5	11.9887	955.0	2.8	Outcome1	13.01	13.5	2.868	Yes	n/a	-0.488391845979615	n/a	n/a	n/a	TrialHappPreview	Loss
41.841	4.012	0.024	99.208	3.0	1	13.01	6.5	11.9887	955.0	2.8	Outcome1	13.01	13.5	2.868	Yes	n/a	-0.488391845979615	n/a	n/a	904.0	TrialHappiness	Loss
41.842	1.847	n/a	99.892	3.0	1	13.01	6.5	11.9887	955.0	2.8	Outcome1	13.01	13.5	2.868	Yes	n/a	-0.488391845979615	n/a	n/a	904.0	TrialHappinessSliderResponse	Loss
45.853	3.472	4.012	103.22	3.0	1	13.01	6.5	11.9887	955.0	2.8	Outcome1	13.01	13.5	2.868	Yes	n/a	-0.488391845979615	n/a	n/a	n/a	ISIRate	Loss
49.347	3.0	0.022	106.714	4.0	1	4.7	1.72	12.5762	955.0	1.82	Outcome1	4.7	3.44	0.0	No	2.0	1.25707814269536	1.152	50.499	n/a	GetAnswer	Gain
50.517	4.0	0.018	107.884	4.0	1	4.7	1.72	12.5762	955.0	1.82	Outcome1	4.7	3.44	0.0	No	n/a	1.25707814269536	n/a	n/a	n/a	ShowChoice	Gain
54.529	1.0	0.012	111.896	4.0	1	4.7	1.72	12.5762	955.0	1.82	Outcome1	4.7	3.44	0.0	No	n/a	1.25707814269536	n/a	n/a	n/a	ShowResult	Gain
55.549	2.011	0.02	112.916	4.0	1	4.7	1.72	12.5762	955.0	1.82	Outcome1	4.7	3.44	0.0	No	n/a	1.25707814269536	n/a	n/a	n/a	ISITrial	Gain
57.588	3.0	0.028	114.955	5.0	1	10.9	4.8	13.9387	955.0	2.0	Outcome2	9.59	10.9	2.5825	Yes	2.0	1.31483578708947	0.915	58.503	n/a	GetAnswer	Loss
58.525	4.0	0.022	115.892	5.0	1	10.9	4.8	13.9387	955.0	2.0	Outcome2	9.59	10.9	2.5825	Yes	n/a	1.31483578708947	n/a	n/a	n/a	ShowChoice	Loss
62.537	1.0	0.012	119.904	5.0	1	10.9	4.8	13.9387	955.0	2.0	Outcome2	9.59	10.9	2.5825	Yes	n/a	1.31483578708947	n/a	n/a	n/a	ShowResult	Loss
63.556	5.129	0.019	120.923	5.0	1	10.9	4.8	13.9387	955.0	2.0	Outcome2	9.59	10.9	2.5825	Yes	n/a	1.31483578708947	n/a	n/a	n/a	ISITrial	Loss
68.705	2.582	0.02	126.072	5.0	1	10.9	4.8	13.9387	955.0	2.0	Outcome2	9.59	10.9	2.5825	Yes	n/a	1.31483578708947	n/a	n/a	n/a	TrialHappPreview	Loss
71.313	4.012	0.026	128.68	5.0	1	10.9	4.8	13.9387	955.0	2.0	Outcome2	9.59	10.9	2.5825	Yes	n/a	1.31483578708947	n/a	n/a	904.0	TrialHappiness	Loss
71.313	2.51	n/a	129.904	5.0	1	10.9	4.8	13.9387	955.0	2.0	Outcome2	9.59	10.9	2.5825	Yes	n/a	1.31483578708947	n/a	n/a	904.0	TrialHappinessSliderResponse	Loss
75.325	2.33	4.012	132.692	5.0	1	10.9	4.8	13.9387	955.0	2.0	Outcome2	9.59	10.9	2.5825	Yes	n/a	1.31483578708947	n/a	n/a	n/a	ISIRate	Loss
77.682	3.0	0.027	135.049	6.0	1	9.7	4.16	15.1512	955.0	3.16	Outcome1	9.7	8.33	0.0	No	2.0	1.3725934314835802	0.892	78.574	n/a	GetAnswer	Gain
78.601	4.0	0.027	135.968	6.0	1	9.7	4.16	15.1512	955.0	3.16	Outcome1	9.7	8.33	0.0	No	n/a	1.3725934314835802	n/a	n/a	n/a	ShowChoice	Gain
82.613	1.0	0.012	139.98	6.0	1	9.7	4.16	15.1512	955.0	3.16	Outcome1	9.7	8.33	0.0	No	n/a	1.3725934314835802	n/a	n/a	n/a	ShowResult	Gain
83.633	6.232	0.02	141.0	6.0	1	9.7	4.16	15.1512	955.0	3.16	Outcome1	9.7	8.33	0.0	No	n/a	1.3725934314835802	n/a	n/a	n/a	ISITrial	Gain
89.885	3.0	0.02	147.252	7.0	1	4.65	2.33	15.7324	955.0	2.0	Outcome1	4.65	4.9	0.0	No	2.0	-0.2539637599094	0.836	90.721	n/a	GetAnswer	Gain
90.737	4.0	0.016	148.104	7.0	1	4.65	2.33	15.7324	955.0	2.0	Outcome1	4.65	4.9	0.0	No	n/a	-0.2539637599094	n/a	n/a	n/a	ShowChoice	Gain
94.749	1.0	0.012	152.116	7.0	1	4.65	2.33	15.7324	955.0	2.0	Outcome1	4.65	4.9	0.0	No	n/a	-0.2539637599094	n/a	n/a	n/a	ShowResult	Gain
95.769	2.305	0.02	153.136	7.0	1	4.65	2.33	15.7324	955.0	2.0	Outcome1	4.65	4.9	0.0	No	n/a	-0.2539637599094	n/a	n/a	n/a	ISITrial	Gain
98.093	3.0	0.019	155.46	8.0	1	1.7	1.0	15.9449	955.0	1.0	Outcome1	1.7	0.21	3.1125	Yes	2.0	1.4881087202718002	0.872	98.965	n/a	GetAnswer	Mixed
98.979	4.0	0.014	156.346	8.0	1	1.7	1.0	15.9449	955.0	1.0	Outcome1	1.7	0.21	3.1125	Yes	n/a	1.4881087202718002	n/a	n/a	n/a	ShowChoice	Mixed
102.991	1.0	0.012	160.358	8.0	1	1.7	1.0	15.9449	955.0	1.0	Outcome1	1.7	0.21	3.1125	Yes	n/a	1.4881087202718002	n/a	n/a	n/a	ShowResult	Mixed
104.01	3.506	0.019	161.377	8.0	1	1.7	1.0	15.9449	955.0	1.0	Outcome1	1.7	0.21	3.1125	Yes	n/a	1.4881087202718002	n/a	n/a	n/a	ISITrial	Mixed
107.538	3.112	0.022	164.905	8.0	1	1.7	1.0	15.9449	955.0	1.0	Outcome1	1.7	0.21	3.1125	Yes	n/a	1.4881087202718002	n/a	n/a	n/a	TrialHappPreview	Mixed
110.664	4.012	0.014	168.031	8.0	1	1.7	1.0	15.9449	955.0	1.0	Outcome1	1.7	0.21	3.1125	Yes	n/a	1.4881087202718002	n/a	n/a	936.0	TrialHappiness	Mixed
110.664	1.18	n/a	168.228	8.0	1	1.7	1.0	15.9449	955.0	1.0	Outcome1	1.7	0.21	3.1125	Yes	n/a	1.4881087202718002	n/a	n/a	936.0	TrialHappinessSliderResponse	Mixed
114.676	4.45	4.012	172.043	8.0	1	1.7	1.0	15.9449	955.0	1.0	Outcome1	1.7	0.21	3.1125	Yes	n/a	1.4881087202718002	n/a	n/a	n/a	ISIRate	Mixed
119.156	3.0	0.03	176.523	9.0	1	-0.83	-1.0	15.8411	955.0	0.66	Outcome1	-0.83	-0.7	0.0	No	2.0	-0.133729709324273	1.554	120.71	n/a	GetAnswer	Mixed
120.727	4.0	0.017	178.094	9.0	1	-0.83	-1.0	15.8411	955.0	0.66	Outcome1	-0.83	-0.7	0.0	No	n/a	-0.133729709324273	n/a	n/a	n/a	ShowChoice	Mixed
124.739	1.0	0.012	182.106	9.0	1	-0.83	-1.0	15.8411	955.0	0.66	Outcome1	-0.83	-0.7	0.0	No	n/a	-0.133729709324273	n/a	n/a	n/a	ShowResult	Mixed
125.759	2.0	0.02	183.126	9.0	1	-0.83	-1.0	15.8411	955.0	0.66	Outcome1	-0.83	-0.7	0.0	No	n/a	-0.133729709324273	n/a	n/a	n/a	ISITrial	Mixed
127.781	3.0	0.022	185.148	10.0	1	10.36	5.18	17.1361	955.0	1.68	Outcome2	10.5	10.36	4.0	Yes	2.0	-0.1355228388070969	1.071	128.852	n/a	GetAnswer	Loss
128.868	4.0	0.016	186.235	10.0	1	10.36	5.18	17.1361	955.0	1.68	Outcome2	10.5	10.36	4.0	Yes	n/a	-0.1355228388070969	n/a	n/a	n/a	ShowChoice	Loss
132.88	1.0	0.012	190.247	10.0	1	10.36	5.18	17.1361	955.0	1.68	Outcome2	10.5	10.36	4.0	Yes	n/a	-0.1355228388070969	n/a	n/a	n/a	ShowResult	Loss
133.9	2.0	0.02	191.267	10.0	1	10.36	5.18	17.1361	955.0	1.68	Outcome2	10.5	10.36	4.0	Yes	n/a	-0.1355228388070969	n/a	n/a	n/a	ISITrial	Loss
135.922	4.0	0.022	193.289	10.0	1	10.36	5.18	17.1361	955.0	1.68	Outcome2	10.5	10.36	4.0	Yes	n/a	-0.1355228388070969	n/a	n/a	n/a	TrialHappPreview	Loss
139.951	4.012	0.029	197.318	10.0	1	10.36	5.18	17.1361	955.0	1.68	Outcome2	10.5	10.36	4.0	Yes	n/a	-0.1355228388070969	n/a	n/a	936.0	TrialHappiness	Loss
139.952	2.516	n/a	197.367	10.0	1	10.36	5.18	17.1361	955.0	1.68	Outcome2	10.5	10.36	4.0	Yes	n/a	-0.1355228388070969	n/a	n/a	936.0	TrialHappinessSliderResponse	Loss
143.963	8.0	4.012	201.33	10.0	1	10.36	5.18	17.1361	955.0	1.68	Outcome2	10.5	10.36	4.0	Yes	n/a	-0.1355228388070969	n/a	n/a	n/a	ISIRate	Loss
151.987	3.0	0.024	209.354	11.0	1	0.36	0.0	17.1811	955.0	0.2	Outcome1	0.36	0.5	0.0	No	2.0	-0.137315968289921	1.122	153.109	n/a	GetAnswer	Mixed
153.124	4.0	0.015	210.491	11.0	1	0.36	0.0	17.1811	955.0	0.2	Outcome1	0.36	0.5	0.0	No	n/a	-0.137315968289921	n/a	n/a	n/a	ShowChoice	Mixed
157.136	1.0	0.012	214.503	11.0	1	0.36	0.0	17.1811	955.0	0.2	Outcome1	0.36	0.5	0.0	No	n/a	-0.137315968289921	n/a	n/a	n/a	ShowResult	Mixed
158.155	3.324	0.019	215.522	11.0	1	0.36	0.0	17.1811	955.0	0.2	Outcome1	0.36	0.5	0.0	No	n/a	-0.137315968289921	n/a	n/a	n/a	ISITrial	Mixed
161.499	3.0	0.02	218.866	12.0	1	-1.3	-2.0	17.0186	955.0	0.3	Outcome2	-2.37	-1.3	2.61875	Yes	2.0	1.06681766704417	1.364	162.863	n/a	GetAnswer	Mixed
162.886	4.0	0.023	220.253	12.0	1	-1.3	-2.0	17.0186	955.0	0.3	Outcome2	-2.37	-1.3	2.61875	Yes	n/a	1.06681766704417	n/a	n/a	n/a	ShowChoice	Mixed
166.898	1.0	0.012	224.265	12.0	1	-1.3	-2.0	17.0186	955.0	0.3	Outcome2	-2.37	-1.3	2.61875	Yes	n/a	1.06681766704417	n/a	n/a	n/a	ShowResult	Mixed
167.918	6.642	0.02	225.285	12.0	1	-1.3	-2.0	17.0186	955.0	0.3	Outcome2	-2.37	-1.3	2.61875	Yes	n/a	1.06681766704417	n/a	n/a	n/a	ISITrial	Mixed
174.588	2.619	0.028	231.955	12.0	1	-1.3	-2.0	17.0186	955.0	0.3	Outcome2	-2.37	-1.3	2.61875	Yes	n/a	1.06681766704417	n/a	n/a	n/a	TrialHappPreview	Mixed
177.229	4.012	0.022	234.596	12.0	1	-1.3	-2.0	17.0186	955.0	0.3	Outcome2	-2.37	-1.3	2.61875	Yes	n/a	1.06681766704417	n/a	n/a	928.0	TrialHappiness	Mixed
177.23	1.01	n/a	234.98	12.0	1	-1.3	-2.0	17.0186	955.0	0.3	Outcome2	-2.37	-1.3	2.61875	Yes	n/a	1.06681766704417	n/a	n/a	928.0	TrialHappinessSliderResponse	Mixed
181.241	2.475	4.012	238.608	12.0	1	-1.3	-2.0	17.0186	955.0	0.3	Outcome2	-2.37	-1.3	2.61875	Yes	n/a	1.06681766704417	n/a	n/a	n/a	ISIRate	Mixed
183.732	3.0	0.016	241.099	13.0	1	6.34	6.34	17.8111	955.0	3.6	Certain	12.68	13.9	0.0	No	4.0	1.2242355605889	0.858	184.59	n/a	GetAnswer	Loss
184.601	4.0	0.011	241.968	13.0	1	6.34	6.34	17.8111	955.0	3.6	Certain	12.68	13.9	0.0	No	n/a	1.2242355605889	n/a	n/a	n/a	ShowChoice	Loss
188.613	1.0	0.012	245.98	13.0	1	6.34	6.34	17.8111	955.0	3.6	Certain	12.68	13.9	0.0	No	n/a	1.2242355605889	n/a	n/a	n/a	ShowResult	Loss
189.633	3.48	0.02	247.0	13.0	1	6.34	6.34	17.8111	955.0	3.6	Certain	12.68	13.9	0.0	No	n/a	1.2242355605889	n/a	n/a	n/a	ISITrial	Loss
193.143	3.0	0.03	250.51	14.0	1	6.5	2.62	18.6236	955.0	1.68	Outcome2	5.25	6.5	0.0	No	2.0	1.25481313703284	1.031	194.174	n/a	GetAnswer	Gain
194.196	4.0	0.022	251.563	14.0	1	6.5	2.62	18.6236	955.0	1.68	Outcome2	5.25	6.5	0.0	No	n/a	1.25481313703284	n/a	n/a	n/a	ShowChoice	Gain
198.208	1.0	0.012	255.575	14.0	1	6.5	2.62	18.6236	955.0	1.68	Outcome2	5.25	6.5	0.0	No	n/a	1.25481313703284	n/a	n/a	n/a	ShowResult	Gain
199.228	5.019	0.02	256.595	14.0	1	6.5	2.62	18.6236	955.0	1.68	Outcome2	5.25	6.5	0.0	No	n/a	1.25481313703284	n/a	n/a	n/a	ISITrial	Gain
204.276	3.0	0.029	261.643	15.0	1	2.3	1.0	18.9111	955.0	2.0	Outcome2	1.01	2.3	3.3485	Yes	2.0	1.28539071347678	1.053	205.329	n/a	GetAnswer	Mixed
205.346	4.0	0.017	262.713	15.0	1	2.3	1.0	18.9111	955.0	2.0	Outcome2	1.01	2.3	3.3485	Yes	n/a	1.28539071347678	n/a	n/a	n/a	ShowChoice	Mixed
209.358	1.0	0.012	266.725	15.0	1	2.3	1.0	18.9111	955.0	2.0	Outcome2	1.01	2.3	3.3485	Yes	n/a	1.28539071347678	n/a	n/a	n/a	ShowResult	Mixed
210.378	7.614	0.02	267.745	15.0	1	2.3	1.0	18.9111	955.0	2.0	Outcome2	1.01	2.3	3.3485	Yes	n/a	1.28539071347678	n/a	n/a	n/a	ISITrial	Mixed
218.018	3.348	0.026	275.385	15.0	1	2.3	1.0	18.9111	955.0	2.0	Outcome2	1.01	2.3	3.3485	Yes	n/a	1.28539071347678	n/a	n/a	n/a	TrialHappPreview	Mixed
221.394	4.012	0.028	278.761	15.0	1	2.3	1.0	18.9111	955.0	2.0	Outcome2	1.01	2.3	3.3485	Yes	n/a	1.28539071347678	n/a	n/a	952.0	TrialHappiness	Mixed
221.395	1.749	n/a	279.059	15.0	1	2.3	1.0	18.9111	955.0	2.0	Outcome2	1.01	2.3	3.3485	Yes	n/a	1.28539071347678	n/a	n/a	952.0	TrialHappinessSliderResponse	Mixed
225.406	5.394	4.012	282.773	15.0	1	2.3	1.0	18.9111	955.0	2.0	Outcome2	1.01	2.3	3.3485	Yes	n/a	1.28539071347678	n/a	n/a	n/a	ISIRate	Mixed
230.822	3.0	0.022	288.189	16.0	1	2.7	2.0	19.2486	955.0	0.3	Outcome1	2.7	1.79	0.0	No	2.0	0.908267270668177	1.453	232.275	n/a	GetAnswer	Mixed
232.294	4.0	0.019	289.661	16.0	1	2.7	2.0	19.2486	955.0	0.3	Outcome1	2.7	1.79	0.0	No	n/a	0.908267270668177	n/a	n/a	n/a	ShowChoice	Mixed
236.305	1.0	0.011	293.672	16.0	1	2.7	2.0	19.2486	955.0	0.3	Outcome1	2.7	1.79	0.0	No	n/a	0.908267270668177	n/a	n/a	n/a	ShowResult	Mixed
237.325	3.008	0.02	294.692	16.0	1	2.7	2.0	19.2486	955.0	0.3	Outcome1	2.7	1.79	0.0	No	n/a	0.908267270668177	n/a	n/a	n/a	ISITrial	Mixed
240.351	3.0	0.018	297.718	17.0	1	12.7	5.9	20.8361	955.0	1.82	Outcome2	11.79	12.7	3.0415	Yes	2.0	0.911664779161948	1.117	241.468	n/a	GetAnswer	Loss
241.488	4.0	0.02	298.855	17.0	1	12.7	5.9	20.8361	955.0	1.82	Outcome2	11.79	12.7	3.0415	Yes	n/a	0.911664779161948	n/a	n/a	n/a	ShowChoice	Loss
245.5	1.0	0.012	302.867	17.0	1	12.7	5.9	20.8361	955.0	1.82	Outcome2	11.79	12.7	3.0415	Yes	n/a	0.911664779161948	n/a	n/a	n/a	ShowResult	Loss
246.519	3.566	0.019	303.886	17.0	1	12.7	5.9	20.8361	955.0	1.82	Outcome2	11.79	12.7	3.0415	Yes	n/a	0.911664779161948	n/a	n/a	n/a	ISITrial	Loss
250.097	3.042	0.012	307.464	17.0	1	12.7	5.9	20.8361	955.0	1.82	Outcome2	11.79	12.7	3.0415	Yes	n/a	0.911664779161948	n/a	n/a	n/a	TrialHappPreview	Loss
253.156	4.012	0.017	310.523	17.0	1	12.7	5.9	20.8361	955.0	1.82	Outcome2	11.79	12.7	3.0415	Yes	n/a	0.911664779161948	n/a	n/a	944.0	TrialHappiness	Loss
253.156	1.585	n/a	310.833	17.0	1	12.7	5.9	20.8361	955.0	1.82	Outcome2	11.79	12.7	3.0415	Yes	n/a	0.911664779161948	n/a	n/a	944.0	TrialHappinessSliderResponse	Loss
257.168	4.166	4.012	314.535	17.0	1	12.7	5.9	20.8361	955.0	1.82	Outcome2	11.79	12.7	3.0415	Yes	n/a	0.911664779161948	n/a	n/a	n/a	ISIRate	Loss
261.364	3.0	0.03	318.731	18.0	1	6.1	2.52	21.5986	955.0	4.2	Outcome1	6.1	5.05	0.0	No	2.0	1.05096262740657	0.947	262.311	n/a	GetAnswer	Gain
262.333	4.0	0.022	319.7	18.0	1	6.1	2.52	21.5986	955.0	4.2	Outcome1	6.1	5.05	0.0	No	n/a	1.05096262740657	n/a	n/a	n/a	ShowChoice	Gain
266.345	1.0	0.012	323.712	18.0	1	6.1	2.52	21.5986	955.0	4.2	Outcome1	6.1	5.05	0.0	No	n/a	1.05096262740657	n/a	n/a	n/a	ShowResult	Gain
267.365	6.787	0.02	324.732	18.0	1	6.1	2.52	21.5986	955.0	4.2	Outcome1	6.1	5.05	0.0	No	n/a	1.05096262740657	n/a	n/a	n/a	ISITrial	Gain
274.169	3.0	0.017	331.536	19.0	1	3.38	1.69	22.0211	955.0	0.82	Outcome2	3.5	3.38	0.0	No	2.0	-0.117685919214798	0.844	275.013	n/a	GetAnswer	Mixed
275.038	4.0	0.025	332.405	19.0	1	3.38	1.69	22.0211	955.0	0.82	Outcome2	3.5	3.38	0.0	No	n/a	-0.117685919214798	n/a	n/a	n/a	ShowChoice	Mixed
279.05	1.0	0.012	336.417	19.0	1	3.38	1.69	22.0211	955.0	0.82	Outcome2	3.5	3.38	0.0	No	n/a	-0.117685919214798	n/a	n/a	n/a	ShowResult	Mixed
280.07	2.0	0.02	337.437	19.0	1	3.38	1.69	22.0211	955.0	0.82	Outcome2	3.5	3.38	0.0	No	n/a	-0.117685919214798	n/a	n/a	n/a	ISITrial	Mixed
282.092	3.0	0.022	339.459	20.0	1	9.9	4.41	23.2586	955.0	3.6	Outcome1	9.9	8.82	2.92125	Yes	2.0	1.07587768969422	1.028	283.12	n/a	GetAnswer	Gain
283.145	4.0	0.025	340.512	20.0	1	9.9	4.41	23.2586	955.0	3.6	Outcome1	9.9	8.82	2.92125	Yes	n/a	1.07587768969422	n/a	n/a	n/a	ShowChoice	Gain
287.157	1.0	0.012	344.524	20.0	1	9.9	4.41	23.2586	955.0	3.6	Outcome1	9.9	8.82	2.92125	Yes	n/a	1.07587768969422	n/a	n/a	n/a	ShowResult	Gain
288.177	8.0	0.02	345.544	20.0	1	9.9	4.41	23.2586	955.0	3.6	Outcome1	9.9	8.82	2.92125	Yes	n/a	1.07587768969422	n/a	n/a	n/a	ISITrial	Gain
296.201	2.921	0.024	353.568	20.0	1	9.9	4.41	23.2586	955.0	3.6	Outcome1	9.9	8.82	2.92125	Yes	n/a	1.07587768969422	n/a	n/a	n/a	TrialHappPreview	Gain
299.143	4.012	0.021	356.51	20.0	1	9.9	4.41	23.2586	955.0	3.6	Outcome1	9.9	8.82	2.92125	Yes	n/a	1.07587768969422	n/a	n/a	932.0	TrialHappiness	Gain
299.144	2.002	n/a	357.035	20.0	1	9.9	4.41	23.2586	955.0	3.6	Outcome1	9.9	8.82	2.92125	Yes	n/a	1.07587768969422	n/a	n/a	932.0	TrialHappinessSliderResponse	Gain
303.155	3.685	4.012	360.522	20.0	1	9.9	4.41	23.2586	955.0	3.6	Outcome1	9.9	8.82	2.92125	Yes	n/a	1.07587768969422	n/a	n/a	n/a	ISIRate	Gain
306.866	3.0	0.026	364.233	21.0	1	5.3	2.0	23.9211	955.0	2.48	Outcome2	4.01	5.3	0.0	No	2.0	1.29218573046433	1.188	308.054	n/a	GetAnswer	Gain
308.07	4.0	0.016	365.437	21.0	1	5.3	2.0	23.9211	955.0	2.48	Outcome2	4.01	5.3	0.0	No	n/a	1.29218573046433	n/a	n/a	n/a	ShowChoice	Gain
312.082	1.0	0.012	369.449	21.0	1	5.3	2.0	23.9211	955.0	2.48	Outcome2	4.01	5.3	0.0	No	n/a	1.29218573046433	n/a	n/a	n/a	ShowResult	Gain
313.118	3.555	0.036	370.485	21.0	1	5.3	2.0	23.9211	955.0	2.48	Outcome2	4.01	5.3	0.0	No	n/a	1.29218573046433	n/a	n/a	n/a	ISITrial	Gain
316.696	3.0	0.023	374.063	22.0	1	12.5	5.59	25.4836	955.0	1.68	Outcome1	12.5	11.18	3.2195	Yes	2.0	1.31823329558324	0.884	317.58	n/a	GetAnswer	Loss
317.598	4.0	0.018	374.965	22.0	1	12.5	5.59	25.4836	955.0	1.68	Outcome1	12.5	11.18	3.2195	Yes	n/a	1.31823329558324	n/a	n/a	n/a	ShowChoice	Loss
321.61	1.0	0.012	378.977	22.0	1	12.5	5.59	25.4836	955.0	1.68	Outcome1	12.5	11.18	3.2195	Yes	n/a	1.31823329558324	n/a	n/a	n/a	ShowResult	Loss
322.63	6.793	0.02	379.997	22.0	1	12.5	5.59	25.4836	955.0	1.68	Outcome1	12.5	11.18	3.2195	Yes	n/a	1.31823329558324	n/a	n/a	n/a	ISITrial	Loss
329.434	3.22	0.011	386.801	22.0	1	12.5	5.59	25.4836	955.0	1.68	Outcome1	12.5	11.18	3.2195	Yes	n/a	1.31823329558324	n/a	n/a	n/a	TrialHappPreview	Loss
332.677	4.012	0.023	390.044	22.0	1	12.5	5.59	25.4836	955.0	1.68	Outcome1	12.5	11.18	3.2195	Yes	n/a	1.31823329558324	n/a	n/a	912.0	TrialHappiness	Loss
332.677	1.964	n/a	390.359	22.0	1	12.5	5.59	25.4836	955.0	1.68	Outcome1	12.5	11.18	3.2195	Yes	n/a	1.31823329558324	n/a	n/a	912.0	TrialHappinessSliderResponse	Loss
336.689	4.878	4.012	394.056	22.0	1	12.5	5.59	25.4836	955.0	1.68	Outcome1	12.5	11.18	3.2195	Yes	n/a	1.31823329558324	n/a	n/a	n/a	ISIRate	Loss
341.587	3.0	0.02	398.954	23.0	1	12.3	5.31	27.0211	955.0	5.0	Outcome1	12.3	10.62	0.0	No	2.0	1.68403171007928	0.847	342.434	n/a	GetAnswer	Loss
342.456	4.0	0.022	399.823	23.0	1	12.3	5.31	27.0211	955.0	5.0	Outcome1	12.3	10.62	0.0	No	n/a	1.68403171007928	n/a	n/a	n/a	ShowChoice	Loss
346.468	1.0	0.012	403.835	23.0	1	12.3	5.31	27.0211	955.0	5.0	Outcome1	12.3	10.62	0.0	No	n/a	1.68403171007928	n/a	n/a	n/a	ShowResult	Loss
