onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
-44.4	-0.001	0.022	28.262	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	{SPACE}	n/a	12.417	-31.983	n/a	Welcome	n/a
-31.963	5.0	0.02	40.699	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	LifeHappyPreview	n/a
-26.931	4.894	0.032	45.731	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	656.0	LifeHappiness	n/a
-26.931	2.923	n/a	47.702	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	656.0	LifeHappinessSliderResponse	n/a
-15.43	4.0	0.026	57.232	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	BlockHappyPreview	n/a
-11.418	3.3	0.012	61.244	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	488.0	BlockStartHappiness	n/a
-11.417	2.473	n/a	62.072	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	488.0	BlockStartHappinessSliderResponse	n/a
-4.781	-0.001	0.019	67.881	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	n/a	4.758	-0.023	n/a	ScanWait	n/a
0.0	10.0	0.023	72.662	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	GetReady	n/a
10.03	3.0	0.03	82.692	1.0	1	2.6	1.3	10.325	955.0	1.68	Outcome1	2.6	4.5	0.0	No	2.0	-1.89514911287278	2.263	12.293	n/a	GetAnswer	Gain
12.32	4.0	0.027	84.982	1.0	1	2.6	1.3	10.325	955.0	1.68	Outcome1	2.6	4.5	0.0	No	n/a	-1.89514911287278	n/a	n/a	n/a	ShowChoice	Gain
16.349	1.0	0.029	89.011	1.0	1	2.6	1.3	10.325	955.0	1.68	Outcome1	2.6	4.5	0.0	No	n/a	-1.89514911287278	n/a	n/a	n/a	ShowResult	Gain
17.368	2.431	0.019	90.03	1.0	1	2.6	1.3	10.325	955.0	1.68	Outcome1	2.6	4.5	0.0	No	n/a	-1.89514911287278	n/a	n/a	n/a	ISITrial	Gain
19.826	3.0	0.027	92.488	2.0	1	2.5	-1.0	10.6375	955.0	0.2	Outcome2	-5.96	2.5	0.0	No	2.0	8.46206115515289	2.383	22.209	n/a	GetAnswer	Mixed
22.233	4.0	0.024	94.895	2.0	1	2.5	-1.0	10.6375	955.0	0.2	Outcome2	-5.96	2.5	0.0	No	n/a	8.46206115515289	n/a	n/a	n/a	ShowChoice	Mixed
26.262	1.0	0.029	98.924	2.0	1	2.5	-1.0	10.6375	955.0	0.2	Outcome2	-5.96	2.5	0.0	No	n/a	8.46206115515289	n/a	n/a	n/a	ShowResult	Mixed
