onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
-86.542	-0.001	0.021	14.29	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	{SPACE}	n/a	4.968	-81.574	n/a	Welcome	n/a
-81.56	5.0	0.014	19.272	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	LifeHappyPreview	n/a
-76.528	0.877	0.032	24.304	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	472.0	LifeHappiness	n/a
-76.528	0.234	n/a	24.947	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	472.0	LifeHappinessSliderResponse	n/a
-48.779	4.0	0.028	52.053	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	BlockHappyPreview	n/a
-44.767	1.311	0.012	56.065	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	536.0	BlockStartHappiness	n/a
-44.766	0.191	n/a	57.186	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	536.0	BlockStartHappinessSliderResponse	n/a
-1.437	-0.001	0.027	99.395	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	n/a	1.426	-0.011	n/a	ScanWait	n/a
0.0	10.0	0.011	100.832	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	GetReady	n/a
10.03	3.0	0.03	110.862	1.0	1	-1.8	-1.0	9.775	955.0	1.2	Outcome1	-1.8	-0.1	0.0	No	2.0	-1.70035862589656	1.909	11.939	n/a	GetAnswer	Mixed
11.97	4.0	0.031	112.802	1.0	1	-1.8	-1.0	9.775	955.0	1.2	Outcome1	-1.8	-0.1	0.0	No	n/a	-1.70035862589656	n/a	n/a	n/a	ShowChoice	Mixed
15.998	1.0	0.028	116.83	1.0	1	-1.8	-1.0	9.775	955.0	1.2	Outcome1	-1.8	-0.1	0.0	No	n/a	-1.70035862589656	n/a	n/a	n/a	ShowResult	Mixed
17.018	2.431	0.02	117.85	1.0	1	-1.8	-1.0	9.775	955.0	1.2	Outcome1	-1.8	-0.1	0.0	No	n/a	-1.70035862589656	n/a	n/a	n/a	ISITrial	Mixed
19.475	3.0	0.026	120.307	2.0	1	13.3	2.86	11.4375	955.0	2.48	Outcome2	5.71	13.3	0.0	No	2.0	7.592298980747451	1.189	20.664	n/a	GetAnswer	Loss
20.696	4.0	0.032	121.528	2.0	1	13.3	2.86	11.4375	955.0	2.48	Outcome2	5.71	13.3	0.0	No	n/a	7.592298980747451	n/a	n/a	n/a	ShowChoice	Loss
24.724	1.0	0.028	125.556	2.0	1	13.3	2.86	11.4375	955.0	2.48	Outcome2	5.71	13.3	0.0	No	n/a	7.592298980747451	n/a	n/a	n/a	ShowResult	Loss
25.744	4.568	0.02	126.576	2.0	1	13.3	2.86	11.4375	955.0	2.48	Outcome2	5.71	13.3	0.0	No	n/a	7.592298980747451	n/a	n/a	n/a	ISITrial	Loss
30.341	3.0	0.029	131.173	3.0	1	8.92	4.46	12.5525	955.0	1.82	Outcome2	10.7	8.92	2.868	Yes	2.0	-1.77944507361268	1.366	31.707	n/a	GetAnswer	Loss
31.729	4.0	0.022	132.561	3.0	1	8.92	4.46	12.5525	955.0	1.82	Outcome2	10.7	8.92	2.868	Yes	n/a	-1.77944507361268	n/a	n/a	n/a	ShowChoice	Loss
35.757	1.0	0.028	136.589	3.0	1	8.92	4.46	12.5525	955.0	1.82	Outcome2	10.7	8.92	2.868	Yes	n/a	-1.77944507361268	n/a	n/a	n/a	ShowResult	Loss
36.777	3.243	0.02	137.609	3.0	1	8.92	4.46	12.5525	955.0	1.82	Outcome2	10.7	8.92	2.868	Yes	n/a	-1.77944507361268	n/a	n/a	n/a	ISITrial	Loss
40.037	2.868	0.017	140.869	3.0	1	8.92	4.46	12.5525	955.0	1.82	Outcome2	10.7	8.92	2.868	Yes	n/a	-1.77944507361268	n/a	n/a	n/a	TrialHappPreview	Loss
