onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
-30.964	-0.001	0.017	19.91	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	{SPACE}	n/a	3.385	-27.579	n/a	Welcome	n/a
-27.566	5.0	0.013	23.308	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	LifeHappyPreview	n/a
-22.535	1.495	0.031	28.339	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	872.0	LifeHappiness	n/a
-22.534	0.898	n/a	28.937	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	872.0	LifeHappinessSliderResponse	n/a
-17.436	4.0	0.015	33.438	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	BlockHappyPreview	n/a
-13.424	1.109	0.012	37.45	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	720.0	BlockStartHappiness	n/a
-13.423	0.579	n/a	37.981	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	720.0	BlockStartHappinessSliderResponse	n/a
-1.756	-0.001	0.015	49.118	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	n/a	1.742	-0.014	n/a	ScanWait	n/a
0.0	10.0	0.014	50.874	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	GetReady	n/a
10.03	3.0	0.03	60.904	1.0	1	12.5	4.26	11.5625	955.0	1.68	Outcome2	8.51	12.5	0.0	No	2.0	3.9920724801812	1.293	11.323	n/a	GetAnswer	Loss
11.35	4.0	0.027	62.224	1.0	1	12.5	4.26	11.5625	955.0	1.68	Outcome2	8.51	12.5	0.0	No	n/a	3.9920724801812	n/a	n/a	n/a	ShowChoice	Loss
15.362	1.0	0.012	66.236	1.0	1	12.5	4.26	11.5625	955.0	1.68	Outcome2	8.51	12.5	0.0	No	n/a	3.9920724801812	n/a	n/a	n/a	ShowResult	Loss
16.382	2.431	0.02	67.256	1.0	1	12.5	4.26	11.5625	955.0	1.68	Outcome2	8.51	12.5	0.0	No	n/a	3.9920724801812	n/a	n/a	n/a	ISITrial	Loss
18.84	3.0	0.027	69.714	2.0	1	2.72	1.36	11.9025	955.0	1.0	Outcome1	2.72	3.7	0.0	No	2.0	-0.9758399395998492	1.223	20.063	n/a	GetAnswer	Mixed
20.093	4.0	0.029	70.967	2.0	1	2.72	1.36	11.9025	955.0	1.0	Outcome1	2.72	3.7	0.0	No	n/a	-0.9758399395998492	n/a	n/a	n/a	ShowChoice	Mixed
24.105	1.0	0.012	74.979	2.0	1	2.72	1.36	11.9025	955.0	1.0	Outcome1	2.72	3.7	0.0	No	n/a	-0.9758399395998492	n/a	n/a	n/a	ShowResult	Mixed
25.125	4.568	0.02	75.999	2.0	1	2.72	1.36	11.9025	955.0	1.0	Outcome1	2.72	3.7	0.0	No	n/a	-0.9758399395998492	n/a	n/a	n/a	ISITrial	Mixed
29.722	3.0	0.029	80.596	3.0	1	11.5	3.49	13.34	955.0	2.8	Outcome1	11.5	6.98	2.868	Yes	2.0	4.524348810872031	1.258	30.98	n/a	GetAnswer	Loss
31.009	4.0	0.029	81.883	3.0	1	11.5	3.49	13.34	955.0	2.8	Outcome1	11.5	6.98	2.868	Yes	n/a	4.524348810872031	n/a	n/a	n/a	ShowChoice	Loss
35.021	1.0	0.012	85.895	3.0	1	11.5	3.49	13.34	955.0	2.8	Outcome1	11.5	6.98	2.868	Yes	n/a	4.524348810872031	n/a	n/a	n/a	ShowResult	Loss
36.041	3.243	0.02	86.915	3.0	1	11.5	3.49	13.34	955.0	2.8	Outcome1	11.5	6.98	2.868	Yes	n/a	4.524348810872031	n/a	n/a	n/a	ISITrial	Loss
39.301	2.868	0.017	90.175	3.0	1	11.5	3.49	13.34	955.0	2.8	Outcome1	11.5	6.98	2.868	Yes	n/a	4.524348810872031	n/a	n/a	n/a	TrialHappPreview	Loss
42.193	4.029	0.024	93.067	3.0	1	11.5	3.49	13.34	955.0	2.8	Outcome1	11.5	6.98	2.868	Yes	n/a	4.524348810872031	n/a	n/a	664.0	TrialHappiness	Loss
42.194	0.468	n/a	93.491	3.0	1	11.5	3.49	13.34	955.0	2.8	Outcome1	11.5	6.98	2.868	Yes	n/a	4.524348810872031	n/a	n/a	664.0	TrialHappinessSliderResponse	Loss
46.222	3.472	4.029	97.096	3.0	1	11.5	3.49	13.34	955.0	2.8	Outcome1	11.5	6.98	2.868	Yes	n/a	4.524348810872031	n/a	n/a	n/a	ISIRate	Loss
49.715	3.0	0.021	100.589	4.0	1	0.0	0.0	13.34	955.0	0.4	Certain	-2.84	2.9	0.0	No	4.0	5.741789354473389	2.942	52.657	n/a	GetAnswer	Mixed
52.674	4.0	0.017	103.548	4.0	1	0.0	0.0	13.34	955.0	0.4	Certain	-2.84	2.9	0.0	No	n/a	5.741789354473389	n/a	n/a	n/a	ShowChoice	Mixed
56.703	1.0	0.029	107.577	4.0	1	0.0	0.0	13.34	955.0	0.4	Certain	-2.84	2.9	0.0	No	n/a	5.741789354473389	n/a	n/a	n/a	ShowResult	Mixed
57.723	2.011	0.02	108.597	4.0	1	0.0	0.0	13.34	955.0	0.4	Certain	-2.84	2.9	0.0	No	n/a	5.741789354473389	n/a	n/a	n/a	ISITrial	Mixed
59.762	3.0	0.028	110.636	5.0	1	-0.9	-4.0	13.2275	955.0	0.52	Outcome1	-0.9	-6.97	2.5825	Yes	n/a	6.0713476783692	n/a	n/a	n/a	GetAnswer	Mixed
62.788	4.0	0.026	113.662	5.0	1	-0.9	-4.0	13.2275	955.0	0.52	Outcome1	-0.9	-6.97	2.5825	Yes	n/a	6.0713476783692	n/a	n/a	n/a	ShowChoice	Mixed
66.817	1.0	0.029	117.691	5.0	1	-0.9	-4.0	13.2275	955.0	0.52	Outcome1	-0.9	-6.97	2.5825	Yes	n/a	6.0713476783692	n/a	n/a	n/a	ShowResult	Mixed
67.836	5.129	0.019	118.71	5.0	1	-0.9	-4.0	13.2275	955.0	0.52	Outcome1	-0.9	-6.97	2.5825	Yes	n/a	6.0713476783692	n/a	n/a	n/a	ISITrial	Mixed
72.985	2.582	0.02	123.859	5.0	1	-0.9	-4.0	13.2275	955.0	0.52	Outcome1	-0.9	-6.97	2.5825	Yes	n/a	6.0713476783692	n/a	n/a	n/a	TrialHappPreview	Mixed
75.593	4.012	0.026	126.467	5.0	1	-0.9	-4.0	13.2275	955.0	0.52	Outcome1	-0.9	-6.97	2.5825	Yes	n/a	6.0713476783692	n/a	n/a	584.0	TrialHappiness	Mixed
75.594	0.616	n/a	127.096	5.0	1	-0.9	-4.0	13.2275	955.0	0.52	Outcome1	-0.9	-6.97	2.5825	Yes	n/a	6.0713476783692	n/a	n/a	584.0	TrialHappinessSliderResponse	Mixed
79.605	2.33	4.012	130.479	5.0	1	-0.9	-4.0	13.2275	955.0	0.52	Outcome1	-0.9	-6.97	2.5825	Yes	n/a	6.0713476783692	n/a	n/a	n/a	ISIRate	Mixed
81.962	3.0	0.027	132.836	6.0	1	-2.0	-2.0	12.9775	955.0	1.0	Certain	1.7	-6.06	0.0	No	4.0	7.7599093997735	1.79	83.752	n/a	GetAnswer	Mixed
83.768	4.0	0.016	134.642	6.0	1	-2.0	-2.0	12.9775	955.0	1.0	Certain	1.7	-6.06	0.0	No	n/a	7.7599093997735	n/a	n/a	n/a	ShowChoice	Mixed
87.796	1.0	0.028	138.67	6.0	1	-2.0	-2.0	12.9775	955.0	1.0	Certain	1.7	-6.06	0.0	No	n/a	7.7599093997735	n/a	n/a	n/a	ShowResult	Mixed
88.816	6.232	0.02	139.69	6.0	1	-2.0	-2.0	12.9775	955.0	1.0	Certain	1.7	-6.06	0.0	No	n/a	7.7599093997735	n/a	n/a	n/a	ISITrial	Mixed
95.068	3.0	0.02	145.942	7.0	1	4.1	0.0	13.49	955.0	1.5	Outcome1	4.1	-4.08	0.0	No	2.0	8.18006795016988	1.23	96.298	n/a	GetAnswer	Mixed
96.322	4.0	0.023	147.196	7.0	1	4.1	0.0	13.49	955.0	1.5	Outcome1	4.1	-4.08	0.0	No	n/a	8.18006795016988	n/a	n/a	n/a	ShowChoice	Mixed
100.351	1.0	0.029	151.225	7.0	1	4.1	0.0	13.49	955.0	1.5	Outcome1	4.1	-4.08	0.0	No	n/a	8.18006795016988	n/a	n/a	n/a	ShowResult	Mixed
101.37	2.305	0.019	152.244	7.0	1	4.1	0.0	13.49	955.0	1.5	Outcome1	4.1	-4.08	0.0	No	n/a	8.18006795016988	n/a	n/a	n/a	ISITrial	Mixed
103.694	3.0	0.019	154.568	8.0	1	-5.0	-5.0	12.865	955.0	0.66	Certain	-9.3	-0.7	3.1125	Yes	4.0	8.60022650056625	2.02	105.714	n/a	GetAnswer	Mixed
105.734	4.0	0.02	156.608	8.0	1	-5.0	-5.0	12.865	955.0	0.66	Certain	-9.3	-0.7	3.1125	Yes	n/a	8.60022650056625	n/a	n/a	n/a	ShowChoice	Mixed
109.762	1.0	0.028	160.636	8.0	1	-5.0	-5.0	12.865	955.0	0.66	Certain	-9.3	-0.7	3.1125	Yes	n/a	8.60022650056625	n/a	n/a	n/a	ShowResult	Mixed
110.782	3.506	0.02	161.656	8.0	1	-5.0	-5.0	12.865	955.0	0.66	Certain	-9.3	-0.7	3.1125	Yes	n/a	8.60022650056625	n/a	n/a	n/a	ISITrial	Mixed
114.309	3.112	0.021	165.183	8.0	1	-5.0	-5.0	12.865	955.0	0.66	Certain	-9.3	-0.7	3.1125	Yes	n/a	8.60022650056625	n/a	n/a	n/a	TrialHappPreview	Mixed
117.452	4.029	0.031	168.326	8.0	1	-5.0	-5.0	12.865	955.0	0.66	Certain	-9.3	-0.7	3.1125	Yes	n/a	8.60022650056625	n/a	n/a	532.0	TrialHappiness	Mixed
117.453	0.131	n/a	169.435	8.0	1	-5.0	-5.0	12.865	955.0	0.66	Certain	-9.3	-0.7	3.1125	Yes	n/a	8.60022650056625	n/a	n/a	532.0	TrialHappinessSliderResponse	Mixed
121.481	4.45	4.029	172.355	8.0	1	-5.0	-5.0	12.865	955.0	0.66	Certain	-9.3	-0.7	3.1125	Yes	n/a	8.60022650056625	n/a	n/a	n/a	ISIRate	Mixed
125.961	3.0	0.03	176.835	9.0	1	13.7	1.9	14.5775	955.0	3.16	Outcome1	13.7	3.8	0.0	No	2.0	9.903737259343153	0.995	126.956	n/a	GetAnswer	Loss
126.981	4.0	0.025	177.855	9.0	1	13.7	1.9	14.5775	955.0	3.16	Outcome1	13.7	3.8	0.0	No	n/a	9.903737259343153	n/a	n/a	n/a	ShowChoice	Loss
131.009	1.0	0.028	181.883	9.0	1	13.7	1.9	14.5775	955.0	3.16	Outcome1	13.7	3.8	0.0	No	n/a	9.903737259343153	n/a	n/a	n/a	ShowResult	Loss
132.029	2.0	0.02	182.903	9.0	1	13.7	1.9	14.5775	955.0	3.16	Outcome1	13.7	3.8	0.0	No	n/a	9.903737259343153	n/a	n/a	n/a	ISITrial	Loss
134.052	3.0	0.023	184.926	10.0	1	9.32	4.66	15.7425	955.0	2.48	Outcome1	9.32	11.3	4.0	Yes	2.0	-1.98301245753114	1.177	135.229	n/a	GetAnswer	Loss
135.255	4.0	0.026	186.129	10.0	1	9.32	4.66	15.7425	955.0	2.48	Outcome1	9.32	11.3	4.0	Yes	n/a	-1.98301245753114	n/a	n/a	n/a	ShowChoice	Loss
139.267	1.0	0.012	190.141	10.0	1	9.32	4.66	15.7425	955.0	2.48	Outcome1	9.32	11.3	4.0	Yes	n/a	-1.98301245753114	n/a	n/a	n/a	ShowResult	Loss
140.287	2.0	0.02	191.161	10.0	1	9.32	4.66	15.7425	955.0	2.48	Outcome1	9.32	11.3	4.0	Yes	n/a	-1.98301245753114	n/a	n/a	n/a	ISITrial	Loss
142.31	4.0	0.023	193.184	10.0	1	9.32	4.66	15.7425	955.0	2.48	Outcome1	9.32	11.3	4.0	Yes	n/a	-1.98301245753114	n/a	n/a	n/a	TrialHappPreview	Loss
146.339	4.028	0.029	197.213	10.0	1	9.32	4.66	15.7425	955.0	2.48	Outcome1	9.32	11.3	4.0	Yes	n/a	-1.98301245753114	n/a	n/a	832.0	TrialHappiness	Loss
