onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
-30.156	-0.001	0.033	13.172	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	{SPACE}	n/a	1.496	-28.66	n/a	Welcome	n/a
-28.64	5.0	0.02	14.688	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	LifeHappyPreview	n/a
-23.608	1.206	0.032	19.72	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	784.0	LifeHappiness	n/a
-23.608	0.719	n/a	20.207	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	784.0	LifeHappinessSliderResponse	n/a
-13.562	4.0	0.026	29.766	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	BlockHappyPreview	n/a
-9.547	1.438	0.015	33.781	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	752.0	BlockStartHappiness	n/a
-9.546	0.642	n/a	34.578	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	752.0	BlockStartHappinessSliderResponse	n/a
-3.266	-0.001	0.019	40.062	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	n/a	3.253	-0.013	n/a	ScanWait	n/a
0.0	10.0	0.013	43.328	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	GetReady	n/a
10.03	3.0	0.03	53.358	1.0	1	0.0	0.0	10.0	955.0	1.5	Certain	-1.35	2.1	0.0	No	4.0	3.4484711211778	1.522	11.552	n/a	GetAnswer	Mixed
11.579	4.0	0.027	54.907	1.0	1	0.0	0.0	10.0	955.0	1.5	Certain	-1.35	2.1	0.0	No	n/a	3.4484711211778	n/a	n/a	n/a	ShowChoice	Mixed
15.595	1.0	0.016	58.923	1.0	1	0.0	0.0	10.0	955.0	1.5	Certain	-1.35	2.1	0.0	No	n/a	3.4484711211778	n/a	n/a	n/a	ShowResult	Mixed
16.611	2.431	0.016	59.939	1.0	1	0.0	0.0	10.0	955.0	1.5	Certain	-1.35	2.1	0.0	No	n/a	3.4484711211778	n/a	n/a	n/a	ISITrial	Mixed
19.06	3.0	0.018	62.388	2.0	1	13.7	5.01	11.7125	955.0	3.16	Outcome1	13.7	10.02	0.0	No	2.0	3.6783691959229903	0.736	19.796	n/a	GetAnswer	Loss
19.81	4.0	0.014	63.138	2.0	1	13.7	5.01	11.7125	955.0	3.16	Outcome1	13.7	10.02	0.0	No	n/a	3.6783691959229903	n/a	n/a	n/a	ShowChoice	Loss
23.825	1.0	0.015	67.153	2.0	1	13.7	5.01	11.7125	955.0	3.16	Outcome1	13.7	10.02	0.0	No	n/a	3.6783691959229903	n/a	n/a	n/a	ShowResult	Loss
24.841	4.568	0.016	68.169	2.0	1	13.7	5.01	11.7125	955.0	3.16	Outcome1	13.7	10.02	0.0	No	n/a	3.6783691959229903	n/a	n/a	n/a	ISITrial	Loss
29.44	3.0	0.031	72.768	3.0	1	12.1	4.1	13.225	955.0	4.2	Outcome1	12.1	8.19	2.868	Yes	2.0	3.90826727066818	0.963	30.403	n/a	GetAnswer	Loss
30.423	4.0	0.02	73.751	3.0	1	12.1	4.1	13.225	955.0	4.2	Outcome1	12.1	8.19	2.868	Yes	n/a	3.90826727066818	n/a	n/a	n/a	ShowChoice	Loss
34.438	1.0	0.015	77.766	3.0	1	12.1	4.1	13.225	955.0	4.2	Outcome1	12.1	8.19	2.868	Yes	n/a	3.90826727066818	n/a	n/a	n/a	ShowResult	Loss
35.454	3.243	0.016	78.782	3.0	1	12.1	4.1	13.225	955.0	4.2	Outcome1	12.1	8.19	2.868	Yes	n/a	3.90826727066818	n/a	n/a	n/a	ISITrial	Loss
38.72	2.868	0.023	82.048	3.0	1	12.1	4.1	13.225	955.0	4.2	Outcome1	12.1	8.19	2.868	Yes	n/a	3.90826727066818	n/a	n/a	n/a	TrialHappPreview	Loss
41.619	4.015	0.031	84.947	3.0	1	12.1	4.1	13.225	955.0	4.2	Outcome1	12.1	8.19	2.868	Yes	n/a	3.90826727066818	n/a	n/a	696.0	TrialHappiness	Loss
41.62	1.372	n/a	85.865	3.0	1	12.1	4.1	13.225	955.0	4.2	Outcome1	12.1	8.19	2.868	Yes	n/a	3.90826727066818	n/a	n/a	696.0	TrialHappinessSliderResponse	Loss
45.634	3.472	4.015	88.962	3.0	1	12.1	4.1	13.225	955.0	4.2	Outcome1	12.1	8.19	2.868	Yes	n/a	3.90826727066818	n/a	n/a	n/a	ISIRate	Loss
49.133	3.0	0.027	92.461	4.0	1	11.19	5.6	14.6238	955.0	5.0	Outcome1	11.19	12.3	0.0	No	2.0	-1.1085315213288	0.827	49.96	n/a	GetAnswer	Loss
49.983	4.0	0.023	93.311	4.0	1	11.19	5.6	14.6238	955.0	5.0	Outcome1	11.19	12.3	0.0	No	n/a	-1.1085315213288	n/a	n/a	n/a	ShowChoice	Loss
53.998	1.0	0.015	97.326	4.0	1	11.19	5.6	14.6238	955.0	5.0	Outcome1	11.19	12.3	0.0	No	n/a	-1.1085315213288	n/a	n/a	n/a	ShowResult	Loss
55.014	2.011	0.016	98.342	4.0	1	11.19	5.6	14.6238	955.0	5.0	Outcome1	11.19	12.3	0.0	No	n/a	-1.1085315213288	n/a	n/a	n/a	ISITrial	Loss
57.047	3.0	0.022	100.375	5.0	1	0.0	0.0	14.6238	955.0	0.2	Certain	-2.88	2.5	2.5825	Yes	4.0	5.38278595696489	0.85	57.897	n/a	GetAnswer	Mixed
57.913	4.0	0.016	101.241	5.0	1	0.0	0.0	14.6238	955.0	0.2	Certain	-2.88	2.5	2.5825	Yes	n/a	5.38278595696489	n/a	n/a	n/a	ShowChoice	Mixed
61.928	1.0	0.015	105.256	5.0	1	0.0	0.0	14.6238	955.0	0.2	Certain	-2.88	2.5	2.5825	Yes	n/a	5.38278595696489	n/a	n/a	n/a	ShowResult	Mixed
62.945	5.129	0.017	106.273	5.0	1	0.0	0.0	14.6238	955.0	0.2	Certain	-2.88	2.5	2.5825	Yes	n/a	5.38278595696489	n/a	n/a	n/a	ISITrial	Mixed
68.093	2.582	0.019	111.421	5.0	1	0.0	0.0	14.6238	955.0	0.2	Certain	-2.88	2.5	2.5825	Yes	n/a	5.38278595696489	n/a	n/a	n/a	TrialHappPreview	Mixed
70.692	4.032	0.017	114.02	5.0	1	0.0	0.0	14.6238	955.0	0.2	Certain	-2.88	2.5	2.5825	Yes	n/a	5.38278595696489	n/a	n/a	696.0	TrialHappiness	Mixed
70.693	2.542	n/a	115.277	5.0	1	0.0	0.0	14.6238	955.0	0.2	Certain	-2.88	2.5	2.5825	Yes	n/a	5.38278595696489	n/a	n/a	696.0	TrialHappinessSliderResponse	Mixed
74.724	2.33	4.032	118.052	5.0	1	0.0	0.0	14.6238	955.0	0.2	Certain	-2.88	2.5	2.5825	Yes	n/a	5.38278595696489	n/a	n/a	n/a	ISIRate	Mixed
77.073	3.0	0.019	120.401	6.0	1	1.0	1.0	14.7488	955.0	1.0	Certain	-1.98	3.7	0.0	No	4.0	5.676104190260481	0.86	77.933	n/a	GetAnswer	Mixed
77.956	4.0	0.023	121.284	6.0	1	1.0	1.0	14.7488	955.0	1.0	Certain	-1.98	3.7	0.0	No	n/a	5.676104190260481	n/a	n/a	n/a	ShowChoice	Mixed
81.971	1.0	0.015	125.299	6.0	1	1.0	1.0	14.7488	955.0	1.0	Certain	-1.98	3.7	0.0	No	n/a	5.676104190260481	n/a	n/a	n/a	ShowResult	Mixed
82.988	6.232	0.017	126.316	6.0	1	1.0	1.0	14.7488	955.0	1.0	Certain	-1.98	3.7	0.0	No	n/a	5.676104190260481	n/a	n/a	n/a	ISITrial	Mixed
89.252	3.0	0.032	132.58	7.0	1	11.9	2.96	16.2363	955.0	3.6	Outcome2	5.93	11.9	0.0	No	2.0	5.969422423556059	0.699	89.951	n/a	GetAnswer	Loss
89.969	4.0	0.018	133.297	7.0	1	11.9	2.96	16.2363	955.0	3.6	Outcome2	5.93	11.9	0.0	No	n/a	5.969422423556059	n/a	n/a	n/a	ShowChoice	Loss
93.984	1.0	0.015	137.312	7.0	1	11.9	2.96	16.2363	955.0	3.6	Outcome2	5.93	11.9	0.0	No	n/a	5.969422423556059	n/a	n/a	n/a	ShowResult	Loss
95.0	2.305	0.016	138.328	7.0	1	11.9	2.96	16.2363	955.0	3.6	Outcome2	5.93	11.9	0.0	No	n/a	5.969422423556059	n/a	n/a	n/a	ISITrial	Loss
97.333	3.0	0.028	140.661	8.0	1	10.3	2.02	17.5238	955.0	5.0	Outcome1	10.3	4.04	3.1125	Yes	2.0	6.26274065685164	0.647	97.98	n/a	GetAnswer	Gain
97.999	4.0	0.019	141.327	8.0	1	10.3	2.02	17.5238	955.0	5.0	Outcome1	10.3	4.04	3.1125	Yes	n/a	6.26274065685164	n/a	n/a	n/a	ShowChoice	Gain
102.014	1.0	0.015	145.342	8.0	1	10.3	2.02	17.5238	955.0	5.0	Outcome1	10.3	4.04	3.1125	Yes	n/a	6.26274065685164	n/a	n/a	n/a	ShowResult	Gain
103.031	3.506	0.017	146.359	8.0	1	10.3	2.02	17.5238	955.0	5.0	Outcome1	10.3	4.04	3.1125	Yes	n/a	6.26274065685164	n/a	n/a	n/a	ISITrial	Gain
