onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
-61.579	-0.001	0.022	13.009	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	{SPACE}	n/a	2.135	-59.444	n/a	Welcome	n/a
-59.413	5.0	0.031	15.175	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	LifeHappyPreview	n/a
-54.381	4.94	0.032	20.207	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2{-2}2{-2}4{-4}2{-2}	n/a	4.94	-49.441	568.0	LifeHappiness	n/a
-54.381	4.077	n/a	21.07	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	568.0	LifeHappinessSliderResponse	n/a
-23.226	4.0	0.016	51.362	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	BlockHappyPreview	n/a
-19.21	0.0	0.016	55.378	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	512.0	BlockStartHappiness	n/a
-19.21	0.0	n/a	55.378	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	512.0	BlockStartHappinessSliderResponse	n/a
-9.564	-0.001	0.025	65.024	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	n/a	9.543	-0.021	n/a	ScanWait	n/a
0.0	10.0	0.021	74.588	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	GetReady	n/a
10.03	3.0	0.03	84.618	1.0	1	5.3	2.65	10.6625	955.0	2.22	Outcome2	7.1	5.3	0.0	No	2.0	-1.79775386938467	1.467	11.497	n/a	GetAnswer	Gain
11.512	4.0	0.015	86.1	1.0	1	5.3	2.65	10.6625	955.0	2.22	Outcome2	7.1	5.3	0.0	No	n/a	-1.79775386938467	n/a	n/a	n/a	ShowChoice	Gain
15.528	1.0	0.016	90.116	1.0	1	5.3	2.65	10.6625	955.0	2.22	Outcome2	7.1	5.3	0.0	No	n/a	-1.79775386938467	n/a	n/a	n/a	ShowResult	Gain
16.544	2.431	0.016	91.132	1.0	1	5.3	2.65	10.6625	955.0	2.22	Outcome2	7.1	5.3	0.0	No	n/a	-1.79775386938467	n/a	n/a	n/a	ISITrial	Gain
19.01	3.0	0.035	93.598	2.0	1	2.0	2.0	10.9125	955.0	1.68	Certain	-1.53	6.5	0.0	No	4.0	8.02718006795017	1.169	20.179	n/a	GetAnswer	Gain
20.193	4.0	0.014	94.781	2.0	1	2.0	2.0	10.9125	955.0	1.68	Certain	-1.53	6.5	0.0	No	n/a	8.02718006795017	n/a	n/a	n/a	ShowChoice	Gain
24.208	1.0	0.015	98.796	2.0	1	2.0	2.0	10.9125	955.0	1.68	Certain	-1.53	6.5	0.0	No	n/a	8.02718006795017	n/a	n/a	n/a	ShowResult	Gain
25.224	4.568	0.016	99.812	2.0	1	2.0	2.0	10.9125	955.0	1.68	Certain	-1.53	6.5	0.0	No	n/a	8.02718006795017	n/a	n/a	n/a	ISITrial	Gain
29.823	3.0	0.031	104.411	3.0	1	0.0	0.0	10.9125	955.0	1.2	Certain	3.9	-4.63	2.868	Yes	4.0	8.52887882219705	1.218	31.041	n/a	GetAnswer	Mixed
31.056	4.0	0.015	105.644	3.0	1	0.0	0.0	10.9125	955.0	1.2	Certain	3.9	-4.63	2.868	Yes	n/a	8.52887882219705	n/a	n/a	n/a	ShowChoice	Mixed
35.071	1.0	0.015	109.659	3.0	1	0.0	0.0	10.9125	955.0	1.2	Certain	3.9	-4.63	2.868	Yes	n/a	8.52887882219705	n/a	n/a	n/a	ShowResult	Mixed
36.087	3.243	0.016	110.675	3.0	1	0.0	0.0	10.9125	955.0	1.2	Certain	3.9	-4.63	2.868	Yes	n/a	8.52887882219705	n/a	n/a	n/a	ISITrial	Mixed
39.353	2.868	0.023	113.941	3.0	1	0.0	0.0	10.9125	955.0	1.2	Certain	3.9	-4.63	2.868	Yes	n/a	8.52887882219705	n/a	n/a	n/a	TrialHappPreview	Mixed
42.252	4.015	0.031	116.84	3.0	1	0.0	0.0	10.9125	955.0	1.2	Certain	3.9	-4.63	2.868	Yes	n/a	8.52887882219705	n/a	n/a	560.0	TrialHappiness	Mixed
42.252	1.062	n/a	117.618	3.0	1	0.0	0.0	10.9125	955.0	1.2	Certain	3.9	-4.63	2.868	Yes	n/a	8.52887882219705	n/a	n/a	560.0	TrialHappinessSliderResponse	Mixed
46.267	3.472	4.015	120.855	3.0	1	0.0	0.0	10.9125	955.0	1.2	Certain	3.9	-4.63	2.868	Yes	n/a	8.52887882219705	n/a	n/a	n/a	ISIRate	Mixed
49.766	3.0	0.027	124.354	4.0	1	9.1	0.44	12.05	955.0	2.22	Outcome2	0.88	9.1	0.0	No	2.0	8.21517553793884	1.306	51.072	n/a	GetAnswer	Gain
51.099	4.0	0.027	125.687	4.0	1	9.1	0.44	12.05	955.0	2.22	Outcome2	0.88	9.1	0.0	No	n/a	8.21517553793884	n/a	n/a	n/a	ShowChoice	Gain
55.114	1.0	0.015	129.702	4.0	1	9.1	0.44	12.05	955.0	2.22	Outcome2	0.88	9.1	0.0	No	n/a	8.21517553793884	n/a	n/a	n/a	ShowResult	Gain
56.13	2.011	0.016	130.718	4.0	1	9.1	0.44	12.05	955.0	2.22	Outcome2	0.88	9.1	0.0	No	n/a	8.21517553793884	n/a	n/a	n/a	ISITrial	Gain
58.163	3.0	0.022	132.751	5.0	1	2.7	-1.0	12.3875	955.0	0.3	Outcome1	2.7	-5.96	2.5825	Yes	2.0	8.66251415628539	1.072	59.235	n/a	GetAnswer	Mixed
59.263	4.0	0.028	133.851	5.0	1	2.7	-1.0	12.3875	955.0	0.3	Outcome1	2.7	-5.96	2.5825	Yes	n/a	8.66251415628539	n/a	n/a	n/a	ShowChoice	Mixed
63.278	1.0	0.015	137.866	5.0	1	2.7	-1.0	12.3875	955.0	0.3	Outcome1	2.7	-5.96	2.5825	Yes	n/a	8.66251415628539	n/a	n/a	n/a	ShowResult	Mixed
64.294	5.129	0.016	138.882	5.0	1	2.7	-1.0	12.3875	955.0	0.3	Outcome1	2.7	-5.96	2.5825	Yes	n/a	8.66251415628539	n/a	n/a	n/a	ISITrial	Mixed
69.442	2.582	0.019	144.03	5.0	1	2.7	-1.0	12.3875	955.0	0.3	Outcome1	2.7	-5.96	2.5825	Yes	n/a	8.66251415628539	n/a	n/a	n/a	TrialHappPreview	Mixed
72.041	4.016	0.017	146.629	5.0	1	2.7	-1.0	12.3875	955.0	0.3	Outcome1	2.7	-5.96	2.5825	Yes	n/a	8.66251415628539	n/a	n/a	624.0	TrialHappiness	Mixed
72.042	0.378	n/a	147.624	5.0	1	2.7	-1.0	12.3875	955.0	0.3	Outcome1	2.7	-5.96	2.5825	Yes	n/a	8.66251415628539	n/a	n/a	624.0	TrialHappinessSliderResponse	Mixed
76.057	2.33	4.016	150.645	5.0	1	2.7	-1.0	12.3875	955.0	0.3	Outcome1	2.7	-5.96	2.5825	Yes	n/a	8.66251415628539	n/a	n/a	n/a	ISIRate	Mixed
78.406	3.0	0.019	152.994	6.0	1	12.5	2.24	13.95	955.0	1.68	Outcome2	4.48	12.5	0.0	No	2.0	8.022650056625139	1.347	79.753	n/a	GetAnswer	Loss
79.772	4.0	0.019	154.36	6.0	1	12.5	2.24	13.95	955.0	1.68	Outcome2	4.48	12.5	0.0	No	n/a	8.022650056625139	n/a	n/a	n/a	ShowChoice	Loss
83.787	1.0	0.015	158.375	6.0	1	12.5	2.24	13.95	955.0	1.68	Outcome2	4.48	12.5	0.0	No	n/a	8.022650056625139	n/a	n/a	n/a	ShowResult	Loss
84.804	6.232	0.017	159.392	6.0	1	12.5	2.24	13.95	955.0	1.68	Outcome2	4.48	12.5	0.0	No	n/a	8.022650056625139	n/a	n/a	n/a	ISITrial	Loss
91.068	3.0	0.032	165.656	7.0	1	6.93	3.46	14.8162	955.0	1.68	Outcome1	6.93	8.5	0.0	No	2.0	-1.57446206115515	1.019	92.087	n/a	GetAnswer	Gain
92.101	4.0	0.014	166.689	7.0	1	6.93	3.46	14.8162	955.0	1.68	Outcome1	6.93	8.5	0.0	No	n/a	-1.57446206115515	n/a	n/a	n/a	ShowChoice	Gain
96.116	1.0	0.015	170.704	7.0	1	6.93	3.46	14.8162	955.0	1.68	Outcome1	6.93	8.5	0.0	No	n/a	-1.57446206115515	n/a	n/a	n/a	ShowResult	Gain
97.133	2.305	0.017	171.721	7.0	1	6.93	3.46	14.8162	955.0	1.68	Outcome1	6.93	8.5	0.0	No	n/a	-1.57446206115515	n/a	n/a	n/a	ISITrial	Gain
