onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
-44.668	-0.001	0.022	28.039	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	n/a	8.525	-36.143	n/a	Welcome	n/a
-36.121	5.0	0.022	36.586	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	LifeHappyPreview	n/a
-31.089	4.864	0.032	41.618	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	692.0	LifeHappiness	n/a
-31.088	3.124	n/a	43.359	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	692.0	LifeHappinessSliderResponse	n/a
-20.992	4.0	0.027	51.715	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	BlockHappyPreview	n/a
-16.977	2.674	0.015	55.73	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	700.0	BlockStartHappiness	n/a
-16.977	2.619	n/a	55.785	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	700.0	BlockStartHappinessSliderResponse	n/a
-5.914	-0.001	0.022	66.793	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	n/a	5.889	-0.025	n/a	ScanWait	n/a
0.0	10.0	0.025	72.707	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	GetReady	n/a
10.03	3.0	0.03	82.737	1.0	1	8.67	4.34	11.0838	955.0	3.16	Outcome1	8.67	9.7	0.0	No	2.0	-1.03482446206116	1.311	11.341	n/a	GetAnswer	Gain
11.363	4.0	0.022	84.07	1.0	1	8.67	4.34	11.0838	955.0	3.16	Outcome1	8.67	9.7	0.0	No	n/a	-1.03482446206116	n/a	n/a	n/a	ShowChoice	Gain
15.378	1.0	0.015	88.085	1.0	1	8.67	4.34	11.0838	955.0	3.16	Outcome1	8.67	9.7	0.0	No	n/a	-1.03482446206116	n/a	n/a	n/a	ShowResult	Gain
16.394	2.431	0.016	89.101	1.0	1	8.67	4.34	11.0838	955.0	3.16	Outcome1	8.67	9.7	0.0	No	n/a	-1.03482446206116	n/a	n/a	n/a	ISITrial	Gain
18.844	3.0	0.019	91.551	2.0	1	10.1	2.74	12.3463	955.0	4.2	Outcome2	5.48	10.1	0.0	No	2.0	4.62061155152888	1.16	20.004	n/a	GetAnswer	Gain
20.027	4.0	0.023	92.734	2.0	1	10.1	2.74	12.3463	955.0	4.2	Outcome2	5.48	10.1	0.0	No	n/a	4.62061155152888	n/a	n/a	n/a	ShowChoice	Gain
24.042	1.0	0.015	96.749	2.0	1	10.1	2.74	12.3463	955.0	4.2	Outcome2	5.48	10.1	0.0	No	n/a	4.62061155152888	n/a	n/a	n/a	ShowResult	Gain
