onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
39.87	3.243	0.02	161.436	3.0	1	6.7	-0.45	10.4625	955.0	1.82	Outcome2	-0.9	6.7	2.868	Yes	n/a	7.60475651189128	n/a	n/a	n/a	ISITrial	Gain
43.129	2.868	0.016	164.695	3.0	1	6.7	-0.45	10.4625	955.0	1.82	Outcome2	-0.9	6.7	2.868	Yes	n/a	7.60475651189128	n/a	n/a	n/a	TrialHappPreview	Gain
46.021	4.029	0.024	167.587	3.0	1	6.7	-0.45	10.4625	955.0	1.82	Outcome2	-0.9	6.7	2.868	Yes	n/a	7.60475651189128	n/a	n/a	584.0	TrialHappiness	Gain
46.022	3.171	n/a	168.185	3.0	1	6.7	-0.45	10.4625	955.0	1.82	Outcome2	-0.9	6.7	2.868	Yes	n/a	7.60475651189128	n/a	n/a	584.0	TrialHappinessSliderResponse	Gain
50.05	3.472	4.029	171.616	3.0	1	6.7	-0.45	10.4625	955.0	1.82	Outcome2	-0.9	6.7	2.868	Yes	n/a	7.60475651189128	n/a	n/a	n/a	ISIRate	Gain
53.544	3.0	0.022	175.11	4.0	1	0.0	0.0	10.4625	955.0	1.5	Certain	-3.54	4.1	0.0	No	4.0	7.644394110985281	2.763	56.307	n/a	GetAnswer	Mixed
56.336	4.0	0.029	177.902	4.0	1	0.0	0.0	10.4625	955.0	1.5	Certain	-3.54	4.1	0.0	No	n/a	7.644394110985281	n/a	n/a	n/a	ShowChoice	Mixed
60.364	1.0	0.028	181.93	4.0	1	0.0	0.0	10.4625	955.0	1.5	Certain	-3.54	4.1	0.0	No	n/a	7.644394110985281	n/a	n/a	n/a	ShowResult	Mixed
61.384	2.011	0.02	182.95	4.0	1	0.0	0.0	10.4625	955.0	1.5	Certain	-3.54	4.1	0.0	No	n/a	7.644394110985281	n/a	n/a	n/a	ISITrial	Mixed
63.423	3.0	0.028	184.989	5.0	1	-1.0	-1.0	10.3375	955.0	0.52	Certain	-0.9	-2.55	2.5825	Yes	4.0	-1.65241600604002	2.537	65.96	n/a	GetAnswer	Mixed
65.981	4.0	0.02	187.547	5.0	1	-1.0	-1.0	10.3375	955.0	0.52	Certain	-0.9	-2.55	2.5825	Yes	n/a	-1.65241600604002	n/a	n/a	n/a	ShowChoice	Mixed
70.01	1.0	0.029	191.576	5.0	1	-1.0	-1.0	10.3375	955.0	0.52	Certain	-0.9	-2.55	2.5825	Yes	n/a	-1.65241600604002	n/a	n/a	n/a	ShowResult	Mixed
71.029	5.129	0.019	192.595	5.0	1	-1.0	-1.0	10.3375	955.0	0.52	Certain	-0.9	-2.55	2.5825	Yes	n/a	-1.65241600604002	n/a	n/a	n/a	ISITrial	Mixed
76.178	2.582	0.02	197.744	5.0	1	-1.0	-1.0	10.3375	955.0	0.52	Certain	-0.9	-2.55	2.5825	Yes	n/a	-1.65241600604002	n/a	n/a	n/a	TrialHappPreview	Mixed
78.786	4.029	0.026	200.352	5.0	1	-1.0	-1.0	10.3375	955.0	0.52	Certain	-0.9	-2.55	2.5825	Yes	n/a	-1.65241600604002	n/a	n/a	532.0	TrialHappiness	Mixed
78.787	0.137	n/a	201.346	5.0	1	-1.0	-1.0	10.3375	955.0	0.52	Certain	-0.9	-2.55	2.5825	Yes	n/a	-1.65241600604002	n/a	n/a	532.0	TrialHappinessSliderResponse	Mixed
82.815	2.33	4.029	204.381	5.0	1	-1.0	-1.0	10.3375	955.0	0.52	Certain	-0.9	-2.55	2.5825	Yes	n/a	-1.65241600604002	n/a	n/a	n/a	ISIRate	Mixed
85.172	3.0	0.027	206.738	6.0	1	5.7	1.0	11.05	955.0	3.16	Outcome1	5.7	-3.67	0.0	No	2.0	9.36806342015855	2.693	87.865	n/a	GetAnswer	Gain
87.88	4.0	0.015	209.446	6.0	1	5.7	1.0	11.05	955.0	3.16	Outcome1	5.7	-3.67	0.0	No	n/a	9.36806342015855	n/a	n/a	n/a	ShowChoice	Gain
91.909	1.0	0.029	213.475	6.0	1	5.7	1.0	11.05	955.0	3.16	Outcome1	5.7	-3.67	0.0	No	n/a	9.36806342015855	n/a	n/a	n/a	ShowResult	Gain
92.928	6.232	0.019	214.494	6.0	1	5.7	1.0	11.05	955.0	3.16	Outcome1	5.7	-3.67	0.0	No	n/a	9.36806342015855	n/a	n/a	n/a	ISITrial	Gain
99.18	3.0	0.02	220.746	7.0	1	4.7	0.0	11.6375	955.0	1.82	Outcome1	4.7	-5.15	0.0	No	n/a	9.84711211778029	n/a	n/a	n/a	GetAnswer	Gain
102.206	4.0	0.026	223.772	7.0	1	4.7	0.0	11.6375	955.0	1.82	Outcome1	4.7	-5.15	0.0	No	n/a	9.84711211778029	n/a	n/a	n/a	ShowChoice	Gain
106.235	1.0	0.029	227.801	7.0	1	4.7	0.0	11.6375	955.0	1.82	Outcome1	4.7	-5.15	0.0	No	n/a	9.84711211778029	n/a	n/a	n/a	ShowResult	Gain
107.254	2.305	0.019	228.82	7.0	1	4.7	0.0	11.6375	955.0	1.82	Outcome1	4.7	-5.15	0.0	No	n/a	9.84711211778029	n/a	n/a	n/a	ISITrial	Gain
109.578	3.0	0.019	231.144	8.0	1	7.1	2.0	12.525	955.0	2.22	Outcome2	-3.23	7.1	3.1125	Yes	2.0	10.326160815402	1.851	111.429	n/a	GetAnswer	Gain
111.45	4.0	0.021	233.016	8.0	1	7.1	2.0	12.525	955.0	2.22	Outcome2	-3.23	7.1	3.1125	Yes	n/a	10.326160815402	n/a	n/a	n/a	ShowChoice	Gain
115.479	1.0	0.029	237.045	8.0	1	7.1	2.0	12.525	955.0	2.22	Outcome2	-3.23	7.1	3.1125	Yes	n/a	10.326160815402	n/a	n/a	n/a	ShowResult	Gain
116.499	3.506	0.02	238.065	8.0	1	7.1	2.0	12.525	955.0	2.22	Outcome2	-3.23	7.1	3.1125	Yes	n/a	10.326160815402	n/a	n/a	n/a	ISITrial	Gain
120.026	3.112	0.021	241.592	8.0	1	7.1	2.0	12.525	955.0	2.22	Outcome2	-3.23	7.1	3.1125	Yes	n/a	10.326160815402	n/a	n/a	n/a	TrialHappPreview	Gain
123.169	4.028	0.031	244.735	8.0	1	7.1	2.0	12.525	955.0	2.22	Outcome2	-3.23	7.1	3.1125	Yes	n/a	10.326160815402	n/a	n/a	632.0	TrialHappiness	Gain
123.169	0.395	n/a	245.281	8.0	1	7.1	2.0	12.525	955.0	2.22	Outcome2	-3.23	7.1	3.1125	Yes	n/a	10.326160815402	n/a	n/a	632.0	TrialHappinessSliderResponse	Gain
127.197	4.45	4.028	248.763	8.0	1	7.1	2.0	12.525	955.0	2.22	Outcome2	-3.23	7.1	3.1125	Yes	n/a	10.326160815402	n/a	n/a	n/a	ISIRate	Gain
131.677	3.0	0.03	253.243	9.0	1	10.3	0.6	13.8125	955.0	5.0	Outcome1	10.3	1.19	0.0	No	2.0	9.10645526613817	1.433	133.11	n/a	GetAnswer	Gain
133.132	4.0	0.022	254.698	9.0	1	10.3	0.6	13.8125	955.0	5.0	Outcome1	10.3	1.19	0.0	No	n/a	9.10645526613817	n/a	n/a	n/a	ShowChoice	Gain
137.144	1.0	0.012	258.71	9.0	1	10.3	0.6	13.8125	955.0	5.0	Outcome1	10.3	1.19	0.0	No	n/a	9.10645526613817	n/a	n/a	n/a	ShowResult	Gain
138.164	2.0	0.02	259.73	9.0	1	10.3	0.6	13.8125	955.0	5.0	Outcome1	10.3	1.19	0.0	No	n/a	9.10645526613817	n/a	n/a	n/a	ISITrial	Gain
140.186	3.0	0.022	261.752	10.0	1	2.06	1.03	14.07	955.0	1.0	Outcome2	3.7	2.06	4.0	Yes	2.0	-1.6428841072102702	1.824	142.01	n/a	GetAnswer	Mixed
142.025	4.0	0.015	263.591	10.0	1	2.06	1.03	14.07	955.0	1.0	Outcome2	3.7	2.06	4.0	Yes	n/a	-1.6428841072102702	n/a	n/a	n/a	ShowChoice	Mixed
146.037	1.0	0.012	267.603	10.0	1	2.06	1.03	14.07	955.0	1.0	Outcome2	3.7	2.06	4.0	Yes	n/a	-1.6428841072102702	n/a	n/a	n/a	ShowResult	Mixed
147.057	2.0	0.02	268.623	10.0	1	2.06	1.03	14.07	955.0	1.0	Outcome2	3.7	2.06	4.0	Yes	n/a	-1.6428841072102702	n/a	n/a	n/a	ISITrial	Mixed
149.079	4.0	0.022	270.645	10.0	1	2.06	1.03	14.07	955.0	1.0	Outcome2	3.7	2.06	4.0	Yes	n/a	-1.6428841072102702	n/a	n/a	n/a	TrialHappPreview	Mixed
153.108	4.029	0.029	274.674	10.0	1	2.06	1.03	14.07	955.0	1.0	Outcome2	3.7	2.06	4.0	Yes	n/a	-1.6428841072102702	n/a	n/a	628.0	TrialHappiness	Mixed
153.109	2.38	n/a	275.19	10.0	1	2.06	1.03	14.07	955.0	1.0	Outcome2	3.7	2.06	4.0	Yes	n/a	-1.6428841072102702	n/a	n/a	628.0	TrialHappinessSliderResponse	Mixed
157.137	8.0	4.029	278.703	10.0	1	2.06	1.03	14.07	955.0	1.0	Outcome2	3.7	2.06	4.0	Yes	n/a	-1.6428841072102702	n/a	n/a	n/a	ISIRate	Mixed
165.161	3.0	0.024	286.727	11.0	1	13.1	1.6	15.7075	955.0	2.22	Outcome2	3.19	13.1	0.0	No	2.0	9.90600226500566	1.27	166.431	n/a	GetAnswer	Loss
166.448	4.0	0.017	288.014	11.0	1	13.1	1.6	15.7075	955.0	2.22	Outcome2	3.19	13.1	0.0	No	n/a	9.90600226500566	n/a	n/a	n/a	ShowChoice	Loss
170.46	1.0	0.012	292.026	11.0	1	13.1	1.6	15.7075	955.0	2.22	Outcome2	3.19	13.1	0.0	No	n/a	9.90600226500566	n/a	n/a	n/a	ShowResult	Loss
171.48	3.324	0.02	293.046	11.0	1	13.1	1.6	15.7075	955.0	2.22	Outcome2	3.19	13.1	0.0	No	n/a	9.90600226500566	n/a	n/a	n/a	ISITrial	Loss
174.823	3.0	0.019	296.389	12.0	1	10.18	5.09	16.98	955.0	3.6	Outcome1	10.18	11.9	2.61875	Yes	2.0	-1.72046055115138	1.029	175.852	n/a	GetAnswer	Loss
175.876	4.0	0.024	297.442	12.0	1	10.18	5.09	16.98	955.0	3.6	Outcome1	10.18	11.9	2.61875	Yes	n/a	-1.72046055115138	n/a	n/a	n/a	ShowChoice	Loss
179.905	1.0	0.029	301.471	12.0	1	10.18	5.09	16.98	955.0	3.6	Outcome1	10.18	11.9	2.61875	Yes	n/a	-1.72046055115138	n/a	n/a	n/a	ShowResult	Loss
180.925	6.642	0.02	302.491	12.0	1	10.18	5.09	16.98	955.0	3.6	Outcome1	10.18	11.9	2.61875	Yes	n/a	-1.72046055115138	n/a	n/a	n/a	ISITrial	Loss
187.595	2.619	0.028	309.161	12.0	1	10.18	5.09	16.98	955.0	3.6	Outcome1	10.18	11.9	2.61875	Yes	n/a	-1.72046055115138	n/a	n/a	n/a	TrialHappPreview	Loss
190.236	4.029	0.022	311.802	12.0	1	10.18	5.09	16.98	955.0	3.6	Outcome1	10.18	11.9	2.61875	Yes	n/a	-1.72046055115138	n/a	n/a	648.0	TrialHappiness	Loss
190.236	0.418	n/a	312.461	12.0	1	10.18	5.09	16.98	955.0	3.6	Outcome1	10.18	11.9	2.61875	Yes	n/a	-1.72046055115138	n/a	n/a	648.0	TrialHappinessSliderResponse	Loss
194.265	2.475	4.029	315.831	12.0	1	10.18	5.09	16.98	955.0	3.6	Outcome1	10.18	11.9	2.61875	Yes	n/a	-1.72046055115138	n/a	n/a	n/a	ISIRate	Loss
196.772	3.0	0.032	318.338	13.0	1	-5.0	-5.0	16.355	955.0	0.82	Certain	-0.5	-10.81	0.0	No	4.0	10.3069082672707	1.78	198.552	n/a	GetAnswer	Mixed
198.577	4.0	0.025	320.143	13.0	1	-5.0	-5.0	16.355	955.0	0.82	Certain	-0.5	-10.81	0.0	No	n/a	10.3069082672707	n/a	n/a	n/a	ShowChoice	Mixed
202.589	1.0	0.012	324.155	13.0	1	-5.0	-5.0	16.355	955.0	0.82	Certain	-0.5	-10.81	0.0	No	n/a	10.3069082672707	n/a	n/a	n/a	ShowResult	Mixed
203.609	3.48	0.02	325.175	13.0	1	-5.0	-5.0	16.355	955.0	0.82	Certain	-0.5	-10.81	0.0	No	n/a	10.3069082672707	n/a	n/a	n/a	ISITrial	Mixed
207.12	3.0	0.031	328.686	14.0	1	-2.8	-2.0	16.005	955.0	0.4	Outcome1	-2.8	-1.1	0.0	No	2.0	-1.6991317478293702	2.21	209.33	n/a	GetAnswer	Mixed
209.36	4.0	0.03	330.926	14.0	1	-2.8	-2.0	16.005	955.0	0.4	Outcome1	-2.8	-1.1	0.0	No	n/a	-1.6991317478293702	n/a	n/a	n/a	ShowChoice	Mixed
213.388	1.0	0.028	334.954	14.0	1	-2.8	-2.0	16.005	955.0	0.4	Outcome1	-2.8	-1.1	0.0	No	n/a	-1.6991317478293702	n/a	n/a	n/a	ShowResult	Mixed
214.408	5.019	0.02	335.974	14.0	1	-2.8	-2.0	16.005	955.0	0.4	Outcome1	-2.8	-1.1	0.0	No	n/a	-1.6991317478293702	n/a	n/a	n/a	ISITrial	Mixed
219.457	3.0	0.03	341.023	15.0	1	10.5	-0.25	17.3175	955.0	1.68	Outcome2	-0.5	10.5	3.3485	Yes	2.0	11.0022650056625	2.31	221.767	n/a	GetAnswer	Loss
221.797	4.0	0.03	343.363	15.0	1	10.5	-0.25	17.3175	955.0	1.68	Outcome2	-0.5	10.5	3.3485	Yes	n/a	11.0022650056625	n/a	n/a	n/a	ShowChoice	Loss
225.826	1.0	0.029	347.392	15.0	1	10.5	-0.25	17.3175	955.0	1.68	Outcome2	-0.5	10.5	3.3485	Yes	n/a	11.0022650056625	n/a	n/a	n/a	ShowResult	Loss
226.845	7.614	0.019	348.411	15.0	1	10.5	-0.25	17.3175	955.0	1.68	Outcome2	-0.5	10.5	3.3485	Yes	n/a	11.0022650056625	n/a	n/a	n/a	ISITrial	Loss
234.485	3.348	0.026	356.051	15.0	1	10.5	-0.25	17.3175	955.0	1.68	Outcome2	-0.5	10.5	3.3485	Yes	n/a	11.0022650056625	n/a	n/a	n/a	TrialHappPreview	Loss
237.862	4.028	0.029	359.428	15.0	1	10.5	-0.25	17.3175	955.0	1.68	Outcome2	-0.5	10.5	3.3485	Yes	n/a	11.0022650056625	n/a	n/a	628.0	TrialHappiness	Loss
237.862	1.198	n/a	360.088	15.0	1	10.5	-0.25	17.3175	955.0	1.68	Outcome2	-0.5	10.5	3.3485	Yes	n/a	11.0022650056625	n/a	n/a	628.0	TrialHappinessSliderResponse	Loss
241.89	5.394	4.028	363.456	15.0	1	10.5	-0.25	17.3175	955.0	1.68	Outcome2	-0.5	10.5	3.3485	Yes	n/a	11.0022650056625	n/a	n/a	n/a	ISIRate	Loss
247.307	3.0	0.023	368.873	16.0	1	-3.0	-3.0	16.9425	955.0	2.0	Certain	-9.39	2.3	0.0	No	4.0	11.689694224235598	1.889	249.196	n/a	GetAnswer	Mixed
249.212	4.0	0.016	370.778	16.0	1	-3.0	-3.0	16.9425	955.0	2.0	Certain	-9.39	2.3	0.0	No	n/a	11.689694224235598	n/a	n/a	n/a	ShowChoice	Mixed
253.241	1.0	0.029	374.807	16.0	1	-3.0	-3.0	16.9425	955.0	2.0	Certain	-9.39	2.3	0.0	No	n/a	11.689694224235598	n/a	n/a	n/a	ShowResult	Mixed
254.261	3.008	0.02	375.827	16.0	1	-3.0	-3.0	16.9425	955.0	2.0	Certain	-9.39	2.3	0.0	No	n/a	11.689694224235598	n/a	n/a	n/a	ISITrial	Mixed
257.286	3.0	0.017	378.852	17.0	1	0.03	1.0	16.9463	955.0	1.2	Outcome2	1.9	0.03	3.0415	Yes	2.0	-1.8691015477538704	1.529	258.815	n/a	GetAnswer	Mixed
258.841	4.0	0.026	380.407	17.0	1	0.03	1.0	16.9463	955.0	1.2	Outcome2	1.9	0.03	3.0415	Yes	n/a	-1.8691015477538704	n/a	n/a	n/a	ShowChoice	Mixed
262.87	1.0	0.029	384.436	17.0	1	0.03	1.0	16.9463	955.0	1.2	Outcome2	1.9	0.03	3.0415	Yes	n/a	-1.8691015477538704	n/a	n/a	n/a	ShowResult	Mixed
263.889	3.566	0.019	385.455	17.0	1	0.03	1.0	16.9463	955.0	1.2	Outcome2	1.9	0.03	3.0415	Yes	n/a	-1.8691015477538704	n/a	n/a	n/a	ISITrial	Mixed
267.484	3.042	0.029	389.05	17.0	1	0.03	1.0	16.9463	955.0	1.2	Outcome2	1.9	0.03	3.0415	Yes	n/a	-1.8691015477538704	n/a	n/a	n/a	TrialHappPreview	Mixed
270.543	4.028	0.017	392.109	17.0	1	0.03	1.0	16.9463	955.0	1.2	Outcome2	1.9	0.03	3.0415	Yes	n/a	-1.8691015477538704	n/a	n/a	632.0	TrialHappiness	Mixed
270.543	0.398	n/a	392.719	17.0	1	0.03	1.0	16.9463	955.0	1.2	Outcome2	1.9	0.03	3.0415	Yes	n/a	-1.8691015477538704	n/a	n/a	632.0	TrialHappinessSliderResponse	Mixed
274.571	4.166	4.028	396.137	17.0	1	0.03	1.0	16.9463	955.0	1.2	Outcome2	1.9	0.03	3.0415	Yes	n/a	-1.8691015477538704	n/a	n/a	n/a	ISIRate	Mixed
278.767	3.0	0.03	400.333	18.0	1	8.5	2.0	18.0088	955.0	1.68	Outcome1	8.5	-3.86	0.0	No	2.0	12.3624009060023	1.608	280.375	n/a	GetAnswer	Gain
280.405	4.0	0.03	401.971	18.0	1	8.5	2.0	18.0088	955.0	1.68	Outcome1	8.5	-3.86	0.0	No	n/a	12.3624009060023	n/a	n/a	n/a	ShowChoice	Gain
284.434	1.0	0.029	406.0	18.0	1	8.5	2.0	18.0088	955.0	1.68	Outcome1	8.5	-3.86	0.0	No	n/a	12.3624009060023	n/a	n/a	n/a	ShowResult	Gain
285.454	6.787	0.02	407.02	18.0	1	8.5	2.0	18.0088	955.0	1.68	Outcome1	8.5	-3.86	0.0	No	n/a	12.3624009060023	n/a	n/a	n/a	ISITrial	Gain
292.274	3.0	0.033	413.84	19.0	1	10.1	-1.32	19.2713	955.0	4.2	Outcome1	10.1	-2.63	0.0	No	2.0	12.7281993204983	1.625	293.899	n/a	GetAnswer	Gain
293.929	4.0	0.03	415.495	19.0	1	10.1	-1.32	19.2713	955.0	4.2	Outcome1	10.1	-2.63	0.0	No	n/a	12.7281993204983	n/a	n/a	n/a	ShowChoice	Gain
297.941	1.0	0.012	419.507	19.0	1	10.1	-1.32	19.2713	955.0	4.2	Outcome1	10.1	-2.63	0.0	No	n/a	12.7281993204983	n/a	n/a	n/a	ShowResult	Gain
298.961	2.0	0.02	420.527	19.0	1	10.1	-1.32	19.2713	955.0	4.2	Outcome1	10.1	-2.63	0.0	No	n/a	12.7281993204983	n/a	n/a	n/a	ISITrial	Gain
300.984	3.0	0.023	422.55	20.0	1	9.5	-1.8	20.4588	955.0	2.8	Outcome2	-3.59	9.5	2.92125	Yes	2.0	13.093997734994302	1.795	302.779	n/a	GetAnswer	Gain
302.806	4.0	0.027	424.372	20.0	1	9.5	-1.8	20.4588	955.0	2.8	Outcome2	-3.59	9.5	2.92125	Yes	n/a	13.093997734994302	n/a	n/a	n/a	ShowChoice	Gain
306.834	1.0	0.028	428.4	20.0	1	9.5	-1.8	20.4588	955.0	2.8	Outcome2	-3.59	9.5	2.92125	Yes	n/a	13.093997734994302	n/a	n/a	n/a	ShowResult	Gain
307.854	8.0	0.02	429.42	20.0	1	9.5	-1.8	20.4588	955.0	2.8	Outcome2	-3.59	9.5	2.92125	Yes	n/a	13.093997734994302	n/a	n/a	n/a	ISITrial	Gain
315.878	2.921	0.024	437.444	20.0	1	9.5	-1.8	20.4588	955.0	2.8	Outcome2	-3.59	9.5	2.92125	Yes	n/a	13.093997734994302	n/a	n/a	n/a	TrialHappPreview	Gain
318.82	4.029	0.021	440.386	20.0	1	9.5	-1.8	20.4588	955.0	2.8	Outcome2	-3.59	9.5	2.92125	Yes	n/a	13.093997734994302	n/a	n/a	668.0	TrialHappiness	Gain
318.821	2.621	n/a	441.034	20.0	1	9.5	-1.8	20.4588	955.0	2.8	Outcome2	-3.59	9.5	2.92125	Yes	n/a	13.093997734994302	n/a	n/a	668.0	TrialHappinessSliderResponse	Gain
322.849	3.685	4.029	444.415	20.0	1	9.5	-1.8	20.4588	955.0	2.8	Outcome2	-3.59	9.5	2.92125	Yes	n/a	13.093997734994302	n/a	n/a	n/a	ISIRate	Gain
326.56	3.0	0.026	448.126	21.0	1	11.7	-0.57	21.9213	955.0	3.16	Outcome1	11.7	-1.15	0.0	No	2.0	12.8482446206116	1.566	328.126	n/a	GetAnswer	Loss
328.148	4.0	0.021	449.714	21.0	1	11.7	-0.57	21.9213	955.0	3.16	Outcome1	11.7	-1.15	0.0	No	n/a	12.8482446206116	n/a	n/a	n/a	ShowChoice	Loss
332.177	1.0	0.029	453.743	21.0	1	11.7	-0.57	21.9213	955.0	3.16	Outcome1	11.7	-1.15	0.0	No	n/a	12.8482446206116	n/a	n/a	n/a	ShowResult	Loss
333.197	3.555	0.02	454.763	21.0	1	11.7	-0.57	21.9213	955.0	3.16	Outcome1	11.7	-1.15	0.0	No	n/a	12.8482446206116	n/a	n/a	n/a	ISITrial	Loss
336.774	3.0	0.022	458.34	22.0	1	1.0	1.0	22.0463	955.0	3.16	Certain	7.7	-5.47	3.2195	Yes	4.0	13.173272933182302	1.766	338.54	n/a	GetAnswer	Gain
338.563	4.0	0.023	460.129	22.0	1	1.0	1.0	22.0463	955.0	3.16	Certain	7.7	-5.47	3.2195	Yes	n/a	13.173272933182302	n/a	n/a	n/a	ShowChoice	Gain
342.591	1.0	0.028	464.157	22.0	1	1.0	1.0	22.0463	955.0	3.16	Certain	7.7	-5.47	3.2195	Yes	n/a	13.173272933182302	n/a	n/a	n/a	ShowResult	Gain
343.611	6.793	0.02	465.177	22.0	1	1.0	1.0	22.0463	955.0	3.16	Certain	7.7	-5.47	3.2195	Yes	n/a	13.173272933182302	n/a	n/a	n/a	ISITrial	Gain
350.432	3.22	0.028	471.998	22.0	1	1.0	1.0	22.0463	955.0	3.16	Certain	7.7	-5.47	3.2195	Yes	n/a	13.173272933182302	n/a	n/a	n/a	TrialHappPreview	Gain
353.675	4.028	0.023	475.241	22.0	1	1.0	1.0	22.0463	955.0	3.16	Certain	7.7	-5.47	3.2195	Yes	2{-2}2{-2}	13.173272933182302	2.044	355.719	580.0	TrialHappiness	Gain
353.675	1.274	n/a	476.011	22.0	1	1.0	1.0	22.0463	955.0	3.16	Certain	7.7	-5.47	3.2195	Yes	n/a	13.173272933182302	n/a	n/a	580.0	TrialHappinessSliderResponse	Gain
357.703	4.878	4.028	479.269	22.0	1	1.0	1.0	22.0463	955.0	3.16	Certain	7.7	-5.47	3.2195	Yes	n/a	13.173272933182302	n/a	n/a	n/a	ISIRate	Gain
362.601	3.0	0.02	484.167	23.0	1	-3.0	-3.0	21.6713	955.0	2.0	Certain	4.3	-10.69	0.0	No	4.0	14.9932049830125	1.781	364.382	n/a	GetAnswer	Mixed
364.407	4.0	0.025	485.973	23.0	1	-3.0	-3.0	21.6713	955.0	2.0	Certain	4.3	-10.69	0.0	No	n/a	14.9932049830125	n/a	n/a	n/a	ShowChoice	Mixed
368.435	1.0	0.028	490.001	23.0	1	-3.0	-3.0	21.6713	955.0	2.0	Certain	4.3	-10.69	0.0	No	n/a	14.9932049830125	n/a	n/a	n/a	ShowResult	Mixed
