onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
-37.308	-0.001	0.017	11.313	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	{SPACE}	n/a	3.759	-33.549	n/a	Welcome	n/a
-33.522	5.0	0.027	15.099	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	LifeHappyPreview	n/a
-28.491	2.476	0.031	20.13	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	412.0	LifeHappiness	n/a
-28.49	1.872	n/a	20.735	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	412.0	LifeHappinessSliderResponse	n/a
-17.511	4.0	0.029	31.11	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	BlockHappyPreview	n/a
-13.496	1.086	0.015	35.125	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	452.0	BlockStartHappiness	n/a
-13.495	0.725	n/a	35.487	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	452.0	BlockStartHappinessSliderResponse	n/a
-4.182	-0.001	0.024	44.439	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	n/a	4.158	-0.024	n/a	ScanWait	n/a
0.0	10.0	0.024	48.621	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	GetReady	n/a
10.029	3.0	0.029	58.65	1.0	1	8.7	0.08	11.0875	955.0	1.82	Outcome1	8.7	0.16	0.0	No	2.0	8.54473386183465	1.521	11.55	n/a	GetAnswer	Gain
11.579	4.0	0.029	60.2	1.0	1	8.7	0.08	11.0875	955.0	1.82	Outcome1	8.7	0.16	0.0	No	n/a	8.54473386183465	n/a	n/a	n/a	ShowChoice	Gain
15.594	1.0	0.015	64.215	1.0	1	8.7	0.08	11.0875	955.0	1.82	Outcome1	8.7	0.16	0.0	No	n/a	8.54473386183465	n/a	n/a	n/a	ShowResult	Gain
