onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
-46.899	-0.001	0.013	30.123	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	{SPACE}	n/a	8.891	-38.008	n/a	Welcome	n/a
-37.98	5.0	0.028	39.042	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	LifeHappyPreview	n/a
-32.949	4.962	0.031	44.073	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	904.0	LifeHappiness	n/a
-32.948	4.089	n/a	44.947	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	904.0	LifeHappinessSliderResponse	n/a
-14.677	4.0	0.02	62.345	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	BlockHappyPreview	n/a
-10.665	3.908	0.012	66.357	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	780.0	BlockStartHappiness	n/a
-10.665	3.494	n/a	66.771	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	780.0	BlockStartHappinessSliderResponse	n/a
-0.468	-0.001	0.021	76.554	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	n/a	0.44	-0.028	n/a	ScanWait	n/a
0.0	10.0	0.028	77.022	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	GetReady	n/a
10.03	3.0	0.03	87.052	1.0	1	6.79	3.4	10.8488	955.0	2.8	Outcome2	7.5	6.79	0.0	No	2.0	-0.710173650434126	1.951	11.981	n/a	GetAnswer	Gain
12.002	4.0	0.021	89.024	1.0	1	6.79	3.4	10.8488	955.0	2.8	Outcome2	7.5	6.79	0.0	No	n/a	-0.710173650434126	n/a	n/a	n/a	ShowChoice	Gain
16.031	1.0	0.029	93.053	1.0	1	6.79	3.4	10.8488	955.0	2.8	Outcome2	7.5	6.79	0.0	No	n/a	-0.710173650434126	n/a	n/a	n/a	ShowResult	Gain
17.051	2.431	0.02	94.073	1.0	1	6.79	3.4	10.8488	955.0	2.8	Outcome2	7.5	6.79	0.0	No	n/a	-0.710173650434126	n/a	n/a	n/a	ISITrial	Gain
19.508	3.0	0.026	96.53	2.0	1	-1.0	-1.0	10.7238	955.0	0.52	Certain	-0.9	-1.63	0.0	No	4.0	-0.7266893167232921	1.578	21.086	n/a	GetAnswer	Mixed
21.113	4.0	0.027	98.135	2.0	1	-1.0	-1.0	10.7238	955.0	0.52	Certain	-0.9	-1.63	0.0	No	n/a	-0.7266893167232921	n/a	n/a	n/a	ShowChoice	Mixed
25.142	1.0	0.029	102.164	2.0	1	-1.0	-1.0	10.7238	955.0	0.52	Certain	-0.9	-1.63	0.0	No	n/a	-0.7266893167232921	n/a	n/a	n/a	ShowResult	Mixed
26.161	4.568	0.019	103.183	2.0	1	-1.0	-1.0	10.7238	955.0	0.52	Certain	-0.9	-1.63	0.0	No	n/a	-0.7266893167232921	n/a	n/a	n/a	ISITrial	Mixed
30.758	3.0	0.029	107.78	3.0	1	10.3	3.46	12.0113	955.0	5.0	Outcome1	10.3	6.93	2.868	Yes	2.0	3.3691959229898103	1.076	31.834	n/a	GetAnswer	Gain
31.862	4.0	0.028	108.884	3.0	1	10.3	3.46	12.0113	955.0	5.0	Outcome1	10.3	6.93	2.868	Yes	n/a	3.3691959229898103	n/a	n/a	n/a	ShowChoice	Gain
35.89	1.0	0.028	112.912	3.0	1	10.3	3.46	12.0113	955.0	5.0	Outcome1	10.3	6.93	2.868	Yes	n/a	3.3691959229898103	n/a	n/a	n/a	ShowResult	Gain
36.91	3.243	0.02	113.932	3.0	1	10.3	3.46	12.0113	955.0	5.0	Outcome1	10.3	6.93	2.868	Yes	n/a	3.3691959229898103	n/a	n/a	n/a	ISITrial	Gain
40.17	2.868	0.017	117.192	3.0	1	10.3	3.46	12.0113	955.0	5.0	Outcome1	10.3	6.93	2.868	Yes	n/a	3.3691959229898103	n/a	n/a	n/a	TrialHappPreview	Gain
43.062	4.029	0.024	120.084	3.0	1	10.3	3.46	12.0113	955.0	5.0	Outcome1	10.3	6.93	2.868	Yes	n/a	3.3691959229898103	n/a	n/a	896.0	TrialHappiness	Gain
43.063	2.135	n/a	121.033	3.0	1	10.3	3.46	12.0113	955.0	5.0	Outcome1	10.3	6.93	2.868	Yes	n/a	3.3691959229898103	n/a	n/a	896.0	TrialHappinessSliderResponse	Gain
47.091	3.472	4.029	124.113	3.0	1	10.3	3.46	12.0113	955.0	5.0	Outcome1	10.3	6.93	2.868	Yes	n/a	3.3691959229898103	n/a	n/a	n/a	ISIRate	Gain
50.584	3.0	0.021	127.606	4.0	1	6.5	2.45	12.8238	955.0	1.68	Outcome2	4.9	6.5	0.0	No	2.0	1.59682899207248	0.949	51.533	n/a	GetAnswer	Gain
51.554	4.0	0.021	128.576	4.0	1	6.5	2.45	12.8238	955.0	1.68	Outcome2	4.9	6.5	0.0	No	n/a	1.59682899207248	n/a	n/a	n/a	ShowChoice	Gain
55.583	1.0	0.029	132.605	4.0	1	6.5	2.45	12.8238	955.0	1.68	Outcome2	4.9	6.5	0.0	No	n/a	1.59682899207248	n/a	n/a	n/a	ShowResult	Gain
56.602	2.011	0.019	133.624	4.0	1	6.5	2.45	12.8238	955.0	1.68	Outcome2	4.9	6.5	0.0	No	n/a	1.59682899207248	n/a	n/a	n/a	ISITrial	Gain
58.642	3.0	0.029	135.664	5.0	1	2.61	1.3	13.1501	955.0	0.4	Outcome2	2.9	2.61	2.5825	Yes	2.0	-0.294545111362778	0.849	59.491	n/a	GetAnswer	Mixed
59.511	4.0	0.02	136.533	5.0	1	2.61	1.3	13.1501	955.0	0.4	Outcome2	2.9	2.61	2.5825	Yes	n/a	-0.294545111362778	n/a	n/a	n/a	ShowChoice	Mixed
63.54	1.0	0.029	140.562	5.0	1	2.61	1.3	13.1501	955.0	0.4	Outcome2	2.9	2.61	2.5825	Yes	n/a	-0.294545111362778	n/a	n/a	n/a	ShowResult	Mixed
64.56	5.129	0.02	141.582	5.0	1	2.61	1.3	13.1501	955.0	0.4	Outcome2	2.9	2.61	2.5825	Yes	n/a	-0.294545111362778	n/a	n/a	n/a	ISITrial	Mixed
69.708	2.582	0.019	146.73	5.0	1	2.61	1.3	13.1501	955.0	0.4	Outcome2	2.9	2.61	2.5825	Yes	n/a	-0.294545111362778	n/a	n/a	n/a	TrialHappPreview	Mixed
72.316	4.029	0.026	149.338	5.0	1	2.61	1.3	13.1501	955.0	0.4	Outcome2	2.9	2.61	2.5825	Yes	n/a	-0.294545111362778	n/a	n/a	840.0	TrialHappiness	Mixed
72.317	0.824	n/a	149.959	5.0	1	2.61	1.3	13.1501	955.0	0.4	Outcome2	2.9	2.61	2.5825	Yes	n/a	-0.294545111362778	n/a	n/a	840.0	TrialHappinessSliderResponse	Mixed
76.345	2.33	4.029	153.367	5.0	1	2.61	1.3	13.1501	955.0	0.4	Outcome2	2.9	2.61	2.5825	Yes	n/a	-0.294545111362778	n/a	n/a	n/a	ISIRate	Mixed
78.702	3.0	0.027	155.724	6.0	1	11.57	5.78	14.5963	955.0	4.2	Outcome2	12.1	11.57	0.0	No	2.0	-0.527368818422046	0.939	79.641	n/a	GetAnswer	Loss
79.671	4.0	0.03	156.693	6.0	1	11.57	5.78	14.5963	955.0	4.2	Outcome2	12.1	11.57	0.0	No	n/a	-0.527368818422046	n/a	n/a	n/a	ShowChoice	Loss
83.683	1.0	0.012	160.705	6.0	1	11.57	5.78	14.5963	955.0	4.2	Outcome2	12.1	11.57	0.0	No	n/a	-0.527368818422046	n/a	n/a	n/a	ShowResult	Loss
84.703	6.232	0.02	161.725	6.0	1	11.57	5.78	14.5963	955.0	4.2	Outcome2	12.1	11.57	0.0	No	n/a	-0.527368818422046	n/a	n/a	n/a	ISITrial	Loss
90.955	3.0	0.02	167.977	7.0	1	13.7	5.44	16.3088	955.0	3.16	Outcome2	10.89	13.7	0.0	No	2.0	2.8120045300113303	0.974	91.929	n/a	GetAnswer	Loss
91.958	4.0	0.029	168.98	7.0	1	13.7	5.44	16.3088	955.0	3.16	Outcome2	10.89	13.7	0.0	No	n/a	2.8120045300113303	n/a	n/a	n/a	ShowChoice	Loss
95.97	1.0	0.012	172.992	7.0	1	13.7	5.44	16.3088	955.0	3.16	Outcome2	10.89	13.7	0.0	No	n/a	2.8120045300113303	n/a	n/a	n/a	ShowResult	Loss
96.99	2.305	0.02	174.012	7.0	1	13.7	5.44	16.3088	955.0	3.16	Outcome2	10.89	13.7	0.0	No	n/a	2.8120045300113303	n/a	n/a	n/a	ISITrial	Loss
99.313	3.0	0.018	176.335	8.0	1	5.3	1.18	16.9713	955.0	2.48	Outcome1	5.3	2.36	3.1125	Yes	2.0	2.9422423556058903	0.926	100.239	n/a	GetAnswer	Gain
100.266	4.0	0.027	177.288	8.0	1	5.3	1.18	16.9713	955.0	2.48	Outcome1	5.3	2.36	3.1125	Yes	n/a	2.9422423556058903	n/a	n/a	n/a	ShowChoice	Gain
104.278	1.0	0.012	181.3	8.0	1	5.3	1.18	16.9713	955.0	2.48	Outcome1	5.3	2.36	3.1125	Yes	n/a	2.9422423556058903	n/a	n/a	n/a	ShowResult	Gain
105.298	3.506	0.02	182.32	8.0	1	5.3	1.18	16.9713	955.0	2.48	Outcome1	5.3	2.36	3.1125	Yes	n/a	2.9422423556058903	n/a	n/a	n/a	ISITrial	Gain
108.825	3.112	0.021	185.847	8.0	1	5.3	1.18	16.9713	955.0	2.48	Outcome1	5.3	2.36	3.1125	Yes	n/a	2.9422423556058903	n/a	n/a	n/a	TrialHappPreview	Gain
111.968	4.029	0.031	188.99	8.0	1	5.3	1.18	16.9713	955.0	2.48	Outcome1	5.3	2.36	3.1125	Yes	n/a	2.9422423556058903	n/a	n/a	872.0	TrialHappiness	Gain
111.969	0.891	n/a	189.527	8.0	1	5.3	1.18	16.9713	955.0	2.48	Outcome1	5.3	2.36	3.1125	Yes	n/a	2.9422423556058903	n/a	n/a	872.0	TrialHappinessSliderResponse	Gain
115.997	4.45	4.029	193.019	8.0	1	5.3	1.18	16.9713	955.0	2.48	Outcome1	5.3	2.36	3.1125	Yes	n/a	2.9422423556058903	n/a	n/a	n/a	ISIRate	Gain
120.477	3.0	0.03	197.499	9.0	1	9.9	3.68	18.2088	955.0	3.6	Outcome2	7.37	9.9	0.0	No	2.0	2.52887882219706	0.777	121.254	n/a	GetAnswer	Gain
121.279	4.0	0.025	198.301	9.0	1	9.9	3.68	18.2088	955.0	3.6	Outcome2	7.37	9.9	0.0	No	n/a	2.52887882219706	n/a	n/a	n/a	ShowChoice	Gain
125.291	1.0	0.012	202.313	9.0	1	9.9	3.68	18.2088	955.0	3.6	Outcome2	7.37	9.9	0.0	No	n/a	2.52887882219706	n/a	n/a	n/a	ShowResult	Gain
126.311	2.0	0.02	203.333	9.0	1	9.9	3.68	18.2088	955.0	3.6	Outcome2	7.37	9.9	0.0	No	n/a	2.52887882219706	n/a	n/a	n/a	ISITrial	Gain
128.334	3.0	0.023	205.356	10.0	1	2.1	1.0	18.4713	955.0	1.5	Outcome1	2.1	-0.52	4.0	Yes	2.0	2.62287655719139	0.913	129.247	n/a	GetAnswer	Mixed
129.27	4.0	0.023	206.292	10.0	1	2.1	1.0	18.4713	955.0	1.5	Outcome1	2.1	-0.52	4.0	Yes	n/a	2.62287655719139	n/a	n/a	n/a	ShowChoice	Mixed
133.298	1.0	0.028	210.32	10.0	1	2.1	1.0	18.4713	955.0	1.5	Outcome1	2.1	-0.52	4.0	Yes	n/a	2.62287655719139	n/a	n/a	n/a	ShowResult	Mixed
134.318	2.0	0.02	211.34	10.0	1	2.1	1.0	18.4713	955.0	1.5	Outcome1	2.1	-0.52	4.0	Yes	n/a	2.62287655719139	n/a	n/a	n/a	ISITrial	Mixed
136.341	4.0	0.023	213.363	10.0	1	2.1	1.0	18.4713	955.0	1.5	Outcome1	2.1	-0.52	4.0	Yes	n/a	2.62287655719139	n/a	n/a	n/a	TrialHappPreview	Mixed
140.37	4.028	0.029	217.392	10.0	1	2.1	1.0	18.4713	955.0	1.5	Outcome1	2.1	-0.52	4.0	Yes	n/a	2.62287655719139	n/a	n/a	888.0	TrialHappiness	Mixed
140.37	0.936	n/a	217.882	10.0	1	2.1	1.0	18.4713	955.0	1.5	Outcome1	2.1	-0.52	4.0	Yes	n/a	2.62287655719139	n/a	n/a	888.0	TrialHappinessSliderResponse	Mixed
144.398	8.0	4.028	221.42	10.0	1	2.1	1.0	18.4713	955.0	1.5	Outcome1	2.1	-0.52	4.0	Yes	n/a	2.62287655719139	n/a	n/a	n/a	ISIRate	Mixed
152.422	3.0	0.024	229.444	11.0	1	2.92	1.46	18.8363	955.0	0.66	Outcome2	3.3	2.92	0.0	No	2.0	-0.380804077010192	0.929	153.351	n/a	GetAnswer	Mixed
153.375	4.0	0.024	230.397	11.0	1	2.92	1.46	18.8363	955.0	0.66	Outcome2	3.3	2.92	0.0	No	n/a	-0.380804077010192	n/a	n/a	n/a	ShowChoice	Mixed
157.404	1.0	0.029	234.426	11.0	1	2.92	1.46	18.8363	955.0	0.66	Outcome2	3.3	2.92	0.0	No	n/a	-0.380804077010192	n/a	n/a	n/a	ShowResult	Mixed
158.424	3.324	0.02	235.446	11.0	1	2.92	1.46	18.8363	955.0	0.66	Outcome2	3.3	2.92	0.0	No	n/a	-0.380804077010192	n/a	n/a	n/a	ISITrial	Mixed
161.767	3.0	0.019	238.789	12.0	1	1.51	1.0	19.0251	955.0	1.2	Outcome2	1.9	1.51	2.61875	Yes	2.0	-0.387127217818044	1.085	162.852	n/a	GetAnswer	Mixed
