onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
-48.7	-0.001	0.02	22.458	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	{SPACE}	n/a	4.556	-44.144	n/a	Welcome	n/a
-44.118	5.0	0.026	27.04	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	LifeHappyPreview	n/a
-39.087	1.09	0.031	32.071	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	304.0	LifeHappiness	n/a
-39.086	0.574	n/a	32.588	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	304.0	LifeHappinessSliderResponse	n/a
-21.043	4.0	0.03	50.115	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	BlockHappyPreview	n/a
-17.028	1.611	0.015	54.13	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	412.0	BlockStartHappiness	n/a
-17.027	1.277	n/a	54.465	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	412.0	BlockStartHappinessSliderResponse	n/a
-1.4	-0.001	0.025	69.758	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	n/a	1.382	-0.018	n/a	ScanWait	n/a
0.0	10.0	0.018	71.158	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	GetReady	n/a
10.029	3.0	0.029	81.187	1.0	1	-0.1	1.0	9.9875	955.0	1.5	Outcome2	2.1	-0.1	0.0	No	2.0	-2.20356738391846	1.723	11.752	n/a	GetAnswer	Mixed
11.779	4.0	0.027	82.937	1.0	1	-0.1	1.0	9.9875	955.0	1.5	Outcome2	2.1	-0.1	0.0	No	n/a	-2.20356738391846	n/a	n/a	n/a	ShowChoice	Mixed
15.794	1.0	0.015	86.952	1.0	1	-0.1	1.0	9.9875	955.0	1.5	Outcome2	2.1	-0.1	0.0	No	n/a	-2.20356738391846	n/a	n/a	n/a	ShowResult	Mixed
16.81	2.431	0.016	87.968	1.0	1	-0.1	1.0	9.9875	955.0	1.5	Outcome2	2.1	-0.1	0.0	No	n/a	-2.20356738391846	n/a	n/a	n/a	ISITrial	Mixed
19.26	3.0	0.019	90.418	2.0	1	-5.0	-5.0	9.3625	955.0	0.82	Certain	-10.34	-0.5	0.0	No	4.0	9.83918459796149	2.247	21.507	n/a	GetAnswer	Mixed
21.525	4.0	0.018	92.683	2.0	1	-5.0	-5.0	9.3625	955.0	0.82	Certain	-10.34	-0.5	0.0	No	n/a	9.83918459796149	n/a	n/a	n/a	ShowChoice	Mixed
25.541	1.0	0.016	96.699	2.0	1	-5.0	-5.0	9.3625	955.0	0.82	Certain	-10.34	-0.5	0.0	No	n/a	9.83918459796149	n/a	n/a	n/a	ShowResult	Mixed
26.557	4.568	0.016	97.715	2.0	1	-5.0	-5.0	9.3625	955.0	0.82	Certain	-10.34	-0.5	0.0	No	n/a	9.83918459796149	n/a	n/a	n/a	ISITrial	Mixed
31.155	3.0	0.03	102.313	3.0	1	5.5	0.0	10.05	955.0	2.8	Outcome2	-4.95	5.5	2.868	Yes	2.0	10.4541336353341	2.149	33.304	n/a	GetAnswer	Gain
33.321	4.0	0.017	104.479	3.0	1	5.5	0.0	10.05	955.0	2.8	Outcome2	-4.95	5.5	2.868	Yes	n/a	10.4541336353341	n/a	n/a	n/a	ShowChoice	Gain
37.337	1.0	0.016	108.495	3.0	1	5.5	0.0	10.05	955.0	2.8	Outcome2	-4.95	5.5	2.868	Yes	n/a	10.4541336353341	n/a	n/a	n/a	ShowResult	Gain
38.353	3.243	0.016	109.511	3.0	1	5.5	0.0	10.05	955.0	2.8	Outcome2	-4.95	5.5	2.868	Yes	n/a	10.4541336353341	n/a	n/a	n/a	ISITrial	Gain
41.618	2.868	0.022	112.776	3.0	1	5.5	0.0	10.05	955.0	2.8	Outcome2	-4.95	5.5	2.868	Yes	n/a	10.4541336353341	n/a	n/a	n/a	TrialHappPreview	Gain
44.517	4.016	0.031	115.675	3.0	1	5.5	0.0	10.05	955.0	2.8	Outcome2	-4.95	5.5	2.868	Yes	n/a	10.4541336353341	n/a	n/a	480.0	TrialHappiness	Gain
44.518	0.88	n/a	116.353	3.0	1	5.5	0.0	10.05	955.0	2.8	Outcome2	-4.95	5.5	2.868	Yes	n/a	10.4541336353341	n/a	n/a	480.0	TrialHappinessSliderResponse	Gain
48.533	3.472	4.016	119.691	3.0	1	5.5	0.0	10.05	955.0	2.8	Outcome2	-4.95	5.5	2.868	Yes	n/a	10.4541336353341	n/a	n/a	n/a	ISIRate	Gain
52.031	3.0	0.026	123.189	4.0	1	8.5	-0.7	11.1125	955.0	1.68	Outcome1	8.5	-1.41	0.0	No	n/a	9.91392978482446	n/a	n/a	n/a	GetAnswer	Gain
55.047	4.0	0.016	126.205	4.0	1	8.5	-0.7	11.1125	955.0	1.68	Outcome1	8.5	-1.41	0.0	No	n/a	9.91392978482446	n/a	n/a	n/a	ShowChoice	Gain
59.062	1.0	0.015	130.22	4.0	1	8.5	-0.7	11.1125	955.0	1.68	Outcome1	8.5	-1.41	0.0	No	n/a	9.91392978482446	n/a	n/a	n/a	ShowResult	Gain
60.079	2.011	0.017	131.237	4.0	1	8.5	-0.7	11.1125	955.0	1.68	Outcome1	8.5	-1.41	0.0	No	n/a	9.91392978482446	n/a	n/a	n/a	ISITrial	Gain
62.111	3.0	0.021	133.269	5.0	1	-0.88	-0.88	11.0025	955.0	1.82	Certain	-1.75	8.7	2.5825	Yes	4.0	10.4518686296716	1.421	63.532	n/a	GetAnswer	Gain
63.561	4.0	0.029	134.719	5.0	1	-0.88	-0.88	11.0025	955.0	1.82	Certain	-1.75	8.7	2.5825	Yes	n/a	10.4518686296716	n/a	n/a	n/a	ShowChoice	Gain
67.576	1.0	0.015	138.734	5.0	1	-0.88	-0.88	11.0025	955.0	1.82	Certain	-1.75	8.7	2.5825	Yes	n/a	10.4518686296716	n/a	n/a	n/a	ShowResult	Gain
68.592	5.129	0.016	139.75	5.0	1	-0.88	-0.88	11.0025	955.0	1.82	Certain	-1.75	8.7	2.5825	Yes	n/a	10.4518686296716	n/a	n/a	n/a	ISITrial	Gain
73.741	2.582	0.02	144.899	5.0	1	-0.88	-0.88	11.0025	955.0	1.82	Certain	-1.75	8.7	2.5825	Yes	n/a	10.4518686296716	n/a	n/a	n/a	TrialHappPreview	Gain
76.356	4.016	0.033	147.514	5.0	1	-0.88	-0.88	11.0025	955.0	1.82	Certain	-1.75	8.7	2.5825	Yes	n/a	10.4518686296716	n/a	n/a	488.0	TrialHappiness	Gain
76.357	0.19	n/a	148.698	5.0	1	-0.88	-0.88	11.0025	955.0	1.82	Certain	-1.75	8.7	2.5825	Yes	n/a	10.4518686296716	n/a	n/a	488.0	TrialHappinessSliderResponse	Gain
80.372	2.33	4.016	151.53	5.0	1	-0.88	-0.88	11.0025	955.0	1.82	Certain	-1.75	8.7	2.5825	Yes	n/a	10.4518686296716	n/a	n/a	n/a	ISIRate	Gain
82.721	3.0	0.019	153.879	6.0	1	9.5	-0.68	12.19	955.0	2.8	Outcome2	-1.35	9.5	0.0	No	2.0	10.853907134767802	1.73	84.451	n/a	GetAnswer	Gain
84.47	4.0	0.019	155.628	6.0	1	9.5	-0.68	12.19	955.0	2.8	Outcome2	-1.35	9.5	0.0	No	n/a	10.853907134767802	n/a	n/a	n/a	ShowChoice	Gain
88.485	1.0	0.015	159.643	6.0	1	9.5	-0.68	12.19	955.0	2.8	Outcome2	-1.35	9.5	0.0	No	n/a	10.853907134767802	n/a	n/a	n/a	ShowResult	Gain
89.502	6.232	0.017	160.66	6.0	1	9.5	-0.68	12.19	955.0	2.8	Outcome2	-1.35	9.5	0.0	No	n/a	10.853907134767802	n/a	n/a	n/a	ISITrial	Gain
95.766	3.0	0.032	166.924	7.0	1	-2.0	-2.0	11.94	955.0	0.52	Certain	3.1	-8.28	0.0	No	4.0	11.3827859569649	1.932	97.698	n/a	GetAnswer	Mixed
97.715	4.0	0.017	168.873	7.0	1	-2.0	-2.0	11.94	955.0	0.52	Certain	3.1	-8.28	0.0	No	n/a	11.3827859569649	n/a	n/a	n/a	ShowChoice	Mixed
101.731	1.0	0.016	172.889	7.0	1	-2.0	-2.0	11.94	955.0	0.52	Certain	3.1	-8.28	0.0	No	n/a	11.3827859569649	n/a	n/a	n/a	ShowResult	Mixed
102.747	2.305	0.016	173.905	7.0	1	-2.0	-2.0	11.94	955.0	0.52	Certain	3.1	-8.28	0.0	No	n/a	11.3827859569649	n/a	n/a	n/a	ISITrial	Mixed
105.08	3.0	0.028	176.238	8.0	1	-0.3	-6.0	11.9025	955.0	1.0	Outcome1	-0.3	-12.21	3.1125	Yes	n/a	11.9116647791619	n/a	n/a	n/a	GetAnswer	Mixed
108.095	4.0	0.015	179.253	8.0	1	-0.3	-6.0	11.9025	955.0	1.0	Outcome1	-0.3	-12.21	3.1125	Yes	n/a	11.9116647791619	n/a	n/a	n/a	ShowChoice	Mixed
112.11	1.0	0.015	183.268	8.0	1	-0.3	-6.0	11.9025	955.0	1.0	Outcome1	-0.3	-12.21	3.1125	Yes	n/a	11.9116647791619	n/a	n/a	n/a	ShowResult	Mixed
113.127	3.506	0.017	184.285	8.0	1	-0.3	-6.0	11.9025	955.0	1.0	Outcome1	-0.3	-12.21	3.1125	Yes	n/a	11.9116647791619	n/a	n/a	n/a	ISITrial	Mixed
116.659	3.112	0.026	187.817	8.0	1	-0.3	-6.0	11.9025	955.0	1.0	Outcome1	-0.3	-12.21	3.1125	Yes	n/a	11.9116647791619	n/a	n/a	n/a	TrialHappPreview	Mixed
119.791	4.015	0.02	190.949	8.0	1	-0.3	-6.0	11.9025	955.0	1.0	Outcome1	-0.3	-12.21	3.1125	Yes	n/a	11.9116647791619	n/a	n/a	620.0	TrialHappiness	Mixed
119.792	1.733	n/a	191.344	8.0	1	-0.3	-6.0	11.9025	955.0	1.0	Outcome1	-0.3	-12.21	3.1125	Yes	n/a	11.9116647791619	n/a	n/a	620.0	TrialHappinessSliderResponse	Mixed
123.806	4.45	4.015	194.964	8.0	1	-0.3	-6.0	11.9025	955.0	1.0	Outcome1	-0.3	-12.21	3.1125	Yes	n/a	11.9116647791619	n/a	n/a	n/a	ISIRate	Mixed
128.288	3.0	0.032	199.446	9.0	1	11.5	0.65	13.34	955.0	2.8	Outcome2	1.3	11.5	0.0	No	2.0	10.19818799547	1.549	129.837	n/a	GetAnswer	Loss
129.854	4.0	0.017	201.012	9.0	1	11.5	0.65	13.34	955.0	2.8	Outcome2	1.3	11.5	0.0	No	n/a	10.19818799547	n/a	n/a	n/a	ShowChoice	Loss
133.87	1.0	0.016	205.028	9.0	1	11.5	0.65	13.34	955.0	2.8	Outcome2	1.3	11.5	0.0	No	n/a	10.19818799547	n/a	n/a	n/a	ShowResult	Loss
134.886	2.0	0.016	206.044	9.0	1	11.5	0.65	13.34	955.0	2.8	Outcome2	1.3	11.5	0.0	No	n/a	10.19818799547	n/a	n/a	n/a	ISITrial	Loss
136.918	3.0	0.032	208.076	10.0	1	13.7	1.56	15.0525	955.0	3.16	Outcome1	13.7	3.12	4.0	Yes	2.0	10.5775764439411	2.438	139.356	n/a	GetAnswer	Loss
139.384	4.0	0.028	210.542	10.0	1	13.7	1.56	15.0525	955.0	3.16	Outcome1	13.7	3.12	4.0	Yes	n/a	10.5775764439411	n/a	n/a	n/a	ShowChoice	Loss
143.4	1.0	0.016	214.558	10.0	1	13.7	1.56	15.0525	955.0	3.16	Outcome1	13.7	3.12	4.0	Yes	n/a	10.5775764439411	n/a	n/a	n/a	ShowResult	Loss
144.416	2.0	0.016	215.574	10.0	1	13.7	1.56	15.0525	955.0	3.16	Outcome1	13.7	3.12	4.0	Yes	n/a	10.5775764439411	n/a	n/a	n/a	ISITrial	Loss
