onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
-44.449	-0.001	0.02	22.237	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	{SPACE}	n/a	2.128	-42.321	n/a	Welcome	n/a
-42.293	5.0	0.028	24.393	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	LifeHappyPreview	n/a
-37.261	1.11	0.032	29.425	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	824.0	LifeHappiness	n/a
-37.261	0.806	n/a	29.729	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	824.0	LifeHappinessSliderResponse	n/a
-20.143	4.0	0.018	46.543	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	BlockHappyPreview	n/a
-16.131	2.013	0.012	50.555	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	328.0	BlockStartHappiness	n/a
-16.131	1.661	n/a	50.907	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	328.0	BlockStartHappinessSliderResponse	n/a
-1.203	-0.001	0.031	65.483	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	n/a	1.178	-0.025	n/a	ScanWait	n/a
0.0	10.0	0.025	66.686	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	GetReady	n/a
10.03	3.0	0.03	76.716	1.0	1	0.96	2.0	10.12	955.0	0.82	Outcome1	0.96	3.5	0.0	No	2.0	-2.54445073612684	1.679	11.709	n/a	GetAnswer	Mixed
11.735	4.0	0.026	78.421	1.0	1	0.96	2.0	10.12	955.0	0.82	Outcome1	0.96	3.5	0.0	No	n/a	-2.54445073612684	n/a	n/a	n/a	ShowChoice	Mixed
15.747	1.0	0.012	82.433	1.0	1	0.96	2.0	10.12	955.0	0.82	Outcome1	0.96	3.5	0.0	No	n/a	-2.54445073612684	n/a	n/a	n/a	ShowResult	Mixed
16.767	2.431	0.02	83.453	1.0	1	0.96	2.0	10.12	955.0	0.82	Outcome1	0.96	3.5	0.0	No	n/a	-2.54445073612684	n/a	n/a	n/a	ISITrial	Mixed
19.224	3.0	0.026	85.91	2.0	1	-4.0	-4.0	9.62	955.0	0.66	Certain	-10.06	1.3	0.0	No	4.0	11.361268403171	1.704	20.928	n/a	GetAnswer	Mixed
20.946	4.0	0.018	87.632	2.0	1	-4.0	-4.0	9.62	955.0	0.66	Certain	-10.06	1.3	0.0	No	n/a	11.361268403171	n/a	n/a	n/a	ShowChoice	Mixed
24.975	1.0	0.029	91.661	2.0	1	-4.0	-4.0	9.62	955.0	0.66	Certain	-10.06	1.3	0.0	No	n/a	11.361268403171	n/a	n/a	n/a	ShowResult	Mixed
25.994	4.568	0.019	92.68	2.0	1	-4.0	-4.0	9.62	955.0	0.66	Certain	-10.06	1.3	0.0	No	n/a	11.361268403171	n/a	n/a	n/a	ISITrial	Mixed
