onset	duration	onset_delay	onset_unadjusted	trial_number	block	amount_change	certain_amount	current_amount	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
-40.906	-0.001	0.021	26.255	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	{SPACE}	n/a	2.526	-38.38	n/a	Welcome	n/a
-38.348	5.0	0.032	28.813	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	LifeHappyPreview	n/a
-33.316	3.727	0.032	33.845	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	624.0	LifeHappiness	n/a
-33.316	3.216	n/a	34.356	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	624.0	LifeHappinessSliderResponse	n/a
-15.546	4.0	0.018	51.615	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	BlockHappyPreview	n/a
-11.534	1.989	0.012	55.627	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	352.0	BlockStartHappiness	n/a
-11.534	1.418	n/a	56.198	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	352.0	BlockStartHappinessSliderResponse	n/a
-3.945	-0.001	0.019	63.216	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	n/a	3.932	-0.013	n/a	ScanWait	n/a
0.0	10.0	0.013	67.161	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	GetReady	n/a
10.03	3.0	0.03	77.191	1.0	1	5.85	2.92	10.7313	955.0	5.0	Outcome1	5.85	8.3	0.0	No	2.0	-2.44705549263873	1.18	11.21	n/a	GetAnswer	Gain
11.234	4.0	0.024	78.395	1.0	1	5.85	2.92	10.7313	955.0	5.0	Outcome1	5.85	8.3	0.0	No	n/a	-2.44705549263873	n/a	n/a	n/a	ShowChoice	Gain
15.246	1.0	0.012	82.407	1.0	1	5.85	2.92	10.7313	955.0	5.0	Outcome1	5.85	8.3	0.0	No	n/a	-2.44705549263873	n/a	n/a	n/a	ShowResult	Gain
16.266	2.431	0.02	83.427	1.0	1	5.85	2.92	10.7313	955.0	5.0	Outcome1	5.85	8.3	0.0	No	n/a	-2.44705549263873	n/a	n/a	n/a	ISITrial	Gain
18.723	3.0	0.026	85.884	2.0	1	9.0	4.5	11.8563	955.0	2.8	Outcome1	9.0	11.5	0.0	No	2.0	-2.5039637599094	0.92	19.643	n/a	GetAnswer	Loss
19.659	4.0	0.016	86.82	2.0	1	9.0	4.5	11.8563	955.0	2.8	Outcome1	9.0	11.5	0.0	No	n/a	-2.5039637599094	n/a	n/a	n/a	ShowChoice	Loss
23.671	1.0	0.012	90.832	2.0	1	9.0	4.5	11.8563	955.0	2.8	Outcome1	9.0	11.5	0.0	No	n/a	-2.5039637599094	n/a	n/a	n/a	ShowResult	Loss
24.691	4.568	0.02	91.852	2.0	1	9.0	4.5	11.8563	955.0	2.8	Outcome1	9.0	11.5	0.0	No	n/a	-2.5039637599094	n/a	n/a	n/a	ISITrial	Loss
29.288	3.0	0.029	96.449	3.0	1	-1.0	-1.0	11.7313	955.0	2.0	Certain	0.3	-2.26	2.868	Yes	4.0	-2.5608720271800696	1.849	31.137	n/a	GetAnswer	Mixed
31.16	4.0	0.023	98.321	3.0	1	-1.0	-1.0	11.7313	955.0	2.0	Certain	0.3	-2.26	2.868	Yes	n/a	-2.5608720271800696	n/a	n/a	n/a	ShowChoice	Mixed
